"","ccf","lag","upper_ci","lower_ci"
"1",-0.0443362052934777,-27,1.95996398454005,-1.95996398454005
"2",-0.0722994871751325,-26,1.38590382434968,-1.38590382434968
"3",-0.0932000364580998,-25,1.13158573407617,-1.13158573407617
"4",-0.106868825313004,-24,0.979981992270027,-0.979981992270027
"5",-0.111521054709036,-23,0.876522540576581,-0.876522540576581
"6",-0.112554663282522,-22,0.800151946059218,-0.800151946059218
"7",-0.114111925210997,-21,0.740796754533746,-0.740796754533746
"8",-0.117881141327095,-20,0.692951912174839,-0.692951912174839
"9",-0.122863797160043,-19,0.653321328180018,-0.653321328180018
"10",-0.131526694450188,-18,0.619795032304561,-0.619795032304561
"11",-0.144461780286917,-17,0.590951376302663,-0.590951376302663
"12",-0.161630830503817,-16,0.565792867038086,-0.565792867038086
"13",-0.181814703656718,-15,0.543596203409375,-0.543596203409375
"14",-0.201893644547989,-14,0.523822408611799,-0.523822408611799
"15",-0.215531275205574,-13,0.506060524752664,-0.506060524752664
"16",-0.218327894283821,-12,0.489990996135013,-0.489990996135013
"17",-0.209105802969202,-11,0.475361090039124,-0.475361090039124
"18",-0.184251015935431,-10,0.461967941449893,-0.461967941449893
"19",-0.141219902635833,-9,0.449646575873127,-0.449646575873127
"20",-0.0794949751676728,-8,0.438261270288291,-0.438261270288291
"21",0.001365107117883,-7,0.42769920564486,-0.42769920564486
"22",0.101280685644815,-6,0.417865725535136,-0.417865725535136
"23",0.217741465291061,-5,0.408680741809339,-0.408680741809339
"24",0.349581459103247,-4,0.400075973029609,-0.400075973029609
"25",0.491082553137627,-3,0.391992796908011,-0.391992796908011
"26",0.625890250179886,-2,0.384380561658031,-0.384380561658031
"27",0.748335027398629,-1,0.377195244692057,-0.377195244692057
"28",0.85495730280355,0,0.370398377266873,-0.370398377266873
"29",0.646553446135859,1,0.377195244692057,-0.377195244692057
"30",0.514792752187327,2,0.384380561658031,-0.384380561658031
"31",0.402624341054025,3,0.391992796908011,-0.391992796908011
"32",0.308440718982716,4,0.400075973029609,-0.400075973029609
"33",0.243396423441241,5,0.408680741809339,-0.408680741809339
"34",0.182575842971146,6,0.417865725535136,-0.417865725535136
"35",0.117867671145393,7,0.42769920564486,-0.42769920564486
"36",0.0527996494174095,8,0.438261270288291,-0.438261270288291
"37",-0.0105968399480668,9,0.449646575873127,-0.449646575873127
"38",-0.0802413833652038,10,0.461967941449893,-0.461967941449893
"39",-0.150823941634206,11,0.475361090039124,-0.475361090039124
"40",-0.220023993819101,12,0.489990996135013,-0.489990996135013
"41",-0.286379446022367,13,0.506060524752664,-0.506060524752664
"42",-0.34811132101795,14,0.523822408611799,-0.523822408611799
"43",-0.386104801843667,15,0.543596203409375,-0.543596203409375
"44",-0.393024915378822,16,0.565792867038086,-0.565792867038086
"45",-0.38799560844738,17,0.590951376302663,-0.590951376302663
"46",-0.368312221204008,18,0.619795032304561,-0.619795032304561
"47",-0.332713365333593,19,0.653321328180018,-0.653321328180018
"48",-0.280242429154461,20,0.692951912174839,-0.692951912174839
"49",-0.209648374543315,21,0.740796754533746,-0.740796754533746
"50",-0.123101753976909,22,0.800151946059218,-0.800151946059218
"51",-0.034354604736393,23,0.876522540576581,-0.876522540576581
"52",0.0617788651129445,24,0.979981992270027,-0.979981992270027
"53",0.157346777573236,25,1.13158573407617,-1.13158573407617
"54",0.176079657310832,26,1.38590382434968,-1.38590382434968
"55",0.122080659989185,27,1.95996398454005,-1.95996398454005
