"","mob_index","r_index"
"1",1,1
"2",2,1
"3",3,1
"4",4,1
"5",4,2
"6",4,3
"7",4,4
"8",4,5
"9",4,6
"10",4,7
"11",4,8
"12",4,9
"13",4,10
"14",4,11
"15",4,12
"16",5,13
"17",6,13
"18",6,14
"19",7,15
"20",8,15
"21",9,16
"22",10,16
"23",11,16
"24",12,16
"25",13,16
"26",13,17
"27",14,18
"28",15,19
"29",16,19
"30",17,19
"31",18,20
"32",19,20
"33",20,20
"34",21,21
"35",22,21
"36",23,22
"37",24,23
"38",25,24
"39",26,25
"40",27,26
"41",27,27
"42",28,28
