"","mob_index","r_index"
"1",1,9
"2",2,9
"3",3,9
"4",4,9
"5",5,11
"6",6,13
"7",7,15
"8",8,16
"9",9,17
"10",10,19
"11",11,19
"12",12,19
"13",13,19
"14",14,19
"15",15,19
"16",16,19
"17",17,21
"18",18,22
"19",19,22
"20",20,22
"21",21,22
"22",22,23
"23",23,23
"24",24,23
"25",25,24
"26",26,24
"27",27,24
"28",28,25
"29",29,26
"30",30,27
"31",31,29
"32",32,31
"33",33,31
"34",34,32
