"","Estimate","Std. Error","t value","Pr(>|t|)","2.5 %","97.5 %","region"
"daySaturday24",0.171428571428573,1.2467198946142,0.137503678387696,0.892007578979944,-2.42918355771579,2.77204070057294,"Gloucestershire"
"dayThursday24",-7.48571428571426,1.25251525365618,-5.97654540642353,7.62660966124779e-06,-10.098415321984,-4.87301324944453,"Gloucestershire"
"dayTuesday24",-6.34285714285714,1.24889630574652,-5.07877004173357,5.736235758019e-05,-8.94800918606975,-3.73770509964453,"Gloucestershire"
"dayWednesday24",-7.51428571428571,1.25251525365618,-5.9993566484328,7.25393561844138e-06,-10.1269867505554,-4.90158467801598,"Gloucestershire"
"days_since_lockdown24",0.171428571428571,0.0425499192340264,4.02888124148265,0.000657580951439037,0.0826709952222769,0.260186147634865,"Gloucestershire"
"(Intercept)25",-35.7908163265306,0.925373502043394,-38.6771571127744,2.83236383996616e-20,-37.7211116268615,-33.8605210261997,"Greater London"
"dayFriday25",-14.734693877551,1.09881377484393,-13.4096370239296,1.86497970348841e-11,-17.0267792472277,-12.4426085078744,"Greater London"
"dayMonday25",-16.3826530612245,1.09689890767608,-14.9354265434845,2.60573691975019e-12,-18.6707440879827,-14.0945620344663,"Greater London"
"daySaturday25",1.63265306122449,1.09689890767608,1.48842618932265,0.152237665256207,-0.655437965533672,3.92074408798265,"Greater London"
"dayThursday25",-16.1020408163265,1.10199782607003,-14.6116811080744,3.89959535414628e-12,-18.400768000475,-13.803313632178,"Greater London"
"dayTuesday25",-16.515306122449,1.09881377484393,-15.030122938525,2.31910709300492e-12,-18.8073914921256,-14.2232207527723,"Greater London"
"dayWednesday25",-14.1479591836735,1.10199782607003,-12.838463787291,4.08476203055707e-11,-16.446686367822,-11.8492319995249,"Greater London"
"days_since_lockdown25",0.132653061224489,0.0374366047507025,3.54340523420463,0.00203935655189048,0.0545616721247842,0.210744450324194,"Greater London"
"(Intercept)26",-28.3989795918367,0.604928391644067,-46.9460187091803,6.12170979943161e-22,-29.6608381050196,-27.1371210786539,"Greater Manchester"
"dayFriday26",-13.4316326530612,0.718308497125644,-18.6989750320492,3.88443455435199e-14,-14.9299979219258,-11.9332673841967,"Greater Manchester"
"dayMonday26",-13.1591836734694,0.717056724178289,-18.3516634455233,5.5413051730308e-14,-14.6549377897215,-11.6634295572173,"Greater Manchester"
"daySaturday26",-1.59081632653061,0.717056724178289,-2.21853623693942,0.0382536270347832,-3.08657044278272,-0.0950622102784995,"Greater Manchester"
"dayThursday26",-12.7724489795918,0.720389951784615,-17.729909957726,1.06275994168077e-13,-14.2751560867922,-11.2697418723915,"Greater Manchester"
"dayTuesday26",-13.3183673469388,0.718308497125644,-18.5412916598273,4.5609347045488e-14,-14.8167326158033,-11.8200020780742,"Greater Manchester"
"dayWednesday26",-11.9775510204082,0.720389951784614,-16.6264826303258,3.55370880479877e-13,-13.4802581276085,-10.4748439132078,"Greater Manchester"
"days_since_lockdown26",0.159183673469387,0.0244727832064021,6.50451859630517,2.43192751136262e-06,0.108134342247971,0.210233004690804,"Greater Manchester"
"(Intercept)27",-30.4795918367347,1.00004789556271,-30.4781320694487,3.0776556109333e-18,-32.5656551923936,-28.3935284810757,"Hampshire"
"dayFriday27",-9.6326530612245,1.18748418959641,-8.11181584194256,9.40054606732864e-08,-12.1097016749287,-7.15560444752025,"Hampshire"
"dayMonday27",-10.9336734693878,1.18541479936938,-9.22350005686138,1.20977612051752e-08,-13.4064054107203,-8.46094152805524,"Hampshire"
"daySaturday27",1.68367346938775,1.18541479936938,1.42032432046862,0.170915543165185,-0.789058471944763,4.15640541072027,"Hampshire"
"dayThursday27",-9.19897959183672,1.19092518258032,-7.72422963792381,1.99555720577449e-07,-11.6832059911277,-6.71475319254575,"Hampshire"
"dayTuesday27",-11.1173469387755,1.18748418959641,-9.36210101673348,9.47172669543372e-09,-13.5943955524797,-8.64029832507126,"Hampshire"
"dayWednesday27",-8.30102040816327,1.19092518258032,-6.97022829778262,9.14369772160659e-07,-10.7852468074542,-5.8167940088723,"Hampshire"
"days_since_lockdown27",0.183673469387755,0.0404576073502022,4.53989945074784,0.000199359166308441,0.099280379291398,0.268066559484111,"Hampshire"
"(Intercept)28",-22.2867346938775,0.985694849176697,-22.6101766814472,1.02593004465036e-15,-24.3428581194184,-20.2306112683367,"Hartlepool"
"dayFriday28",-8.66122448979592,1.1704409902341,-7.39996681768947,3.80434779657959e-07,-11.1027216126059,-6.21972736698593,"Hartlepool"
"dayMonday28",-8.16938775510204,1.16840130063845,-6.99193654666254,8.7422851488211e-07,-10.6066301599717,-5.73214535023234,"Hartlepool"
"daySaturday28",-3.08061224489796,1.16840130063845,-2.63660460084614,0.0158204574575245,-5.51785464976766,-0.643369840028253,"Hartlepool"
"dayThursday28",-9.99183673469385,1.17383259685148,-8.51214795150052,4.4110692153577e-08,-12.4404086249352,-7.5432648444525,"Hartlepool"
"dayTuesday28",-9.33877551020408,1.1704409902341,-7.97885206355961,1.21429068864253e-07,-11.7802726330141,-6.89727838739409,"Hartlepool"
"dayWednesday28",-7.50816326530612,1.17383259685148,-6.3962811097979,3.06520157649915e-06,-9.95673515554747,-5.05959137506477,"Hartlepool"
"days_since_lockdown28",0.16938775510204,0.0398769452463756,4.24776155885299,0.00039415903219764,0.0862059049294781,0.252569605274602,"Hartlepool"
"(Intercept)29",-28.7571428571428,1.10544108843484,-26.0141794601277,6.7818682482329e-17,-31.0630525607237,-26.451233153562,"Herefordshire"
"dayFriday29",-0.628571428571429,1.31263094584883,-0.478863789216056,0.637229296444579,-3.36667160136212,2.10952874421926,"Herefordshire"
"dayMonday29",0.314285714285714,1.31034346642398,0.239849873211809,0.812887753516241,-2.41904286003835,3.04761428860978,"Herefordshire"
"daySaturday29",1.68571428571429,1.31034346642398,1.28646750177243,0.212973032237773,-1.04761428860978,4.41904286003835,"Herefordshire"
"dayThursday29",0.807142857142869,1.31643457870112,0.613127967163584,0.546701670751687,-1.93889155474452,3.55317726903025,"Herefordshire"
"dayTuesday29",1.62857142857143,1.31263094584883,1.24069254478705,0.229076838405488,-1.10952874421926,4.36667160136212,"Herefordshire"
"dayWednesday29",1.69285714285714,1.31643457870112,1.28594095767936,0.213153145329943,-1.05317726903024,4.43889155474453,"Herefordshire"
"days_since_lockdown29",0.185714285714285,0.0447213595499959,4.15269767249959,0.000492261818564895,0.0924271643809598,0.279001407047611,"Herefordshire"
"(Intercept)30",-31.0010204081632,1.64842610432126,-18.8064362284095,3.4842636049974e-14,-34.4395770072963,-27.5624638090302,"Isle of Wight"
"dayFriday30",-0.768367346938777,1.95738618648665,-0.392547649637773,0.698805883318841,-4.85140338413305,3.3146686902555,"Isle of Wight"
"dayMonday30",-0.490816326530612,1.95397511299166,-0.251188627361349,0.804231034355245,-4.5667369890984,3.58510433603718,"Isle of Wight"
"daySaturday30",-0.759183673469389,1.95397511299166,-0.388532928808408,0.701726839305269,-4.83510433603718,3.3167369890984,"Isle of Wight"
"dayThursday30",-0.277551020408141,1.96305813748482,-0.141387060886416,0.888978628824074,-4.37241854005929,3.817316499243,"Isle of Wight"
"dayTuesday30",0.768367346938776,1.95738618648665,0.392547649637772,0.698805883318841,-3.3146686902555,4.85140338413305,"Isle of Wight"
"dayWednesday30",2.27755102040816,1.96305813748482,1.16020558786216,0.259627966974911,-1.81731649924298,6.37241854005931,"Isle of Wight"
"days_since_lockdown30",0.240816326530612,0.0666881820064492,3.61107949392477,0.00174289815355667,0.101707216500545,0.379925436560678,"Isle of Wight"
"(Intercept)31",-24.2438775510204,0.755508164365103,-32.0894977639241,1.12019254410831e-18,-25.8198399659969,-22.6679151360438,"Kent"
"dayFriday31",-11.6397959183673,0.897111032656841,-12.9747550689411,3.37935752866767e-11,-13.5111367406284,-9.76845509610624,"Kent"
"dayMonday31",-11.0551020408163,0.895547666323369,-12.3445154920704,8.23139187163138e-11,-12.9231817380511,-9.18702234358153,"Kent"
"daySaturday31",0.805102040816328,0.895547666323369,0.89900523566952,0.37934652765847,-1.06297765641847,2.67318173805112,"Kent"
"dayThursday31",-11.834693877551,0.899710606441656,-13.1538894760362,2.64036673671098e-11,-13.7114573157057,-9.95793043939631,"Kent"
"dayTuesday31",-10.8602040816326,0.897111032656841,-12.1057524501394,1.1641103085362e-10,-12.7315449038938,-8.98886325937154,"Kent"
"dayWednesday31",-9.66530612244897,0.899710606441656,-10.742683317556,9.36022640473662e-10,-11.5420695606037,-7.78854268429428,"Kent"
"days_since_lockdown31",0.0551020408163259,0.0305645887555778,1.80280655031782,0.086508632433144,-0.00865457410852254,0.118858655741174,"Kent"
"(Intercept)32",-27.4479591836734,0.9667963213782,-28.3906326252312,1.23362887827615e-17,-29.4646609710195,-25.4312573963274,"Kingston upon Hull"
"dayFriday32",-7.56326530612245,1.14800036207325,-6.5882081190841,2.03559273189435e-06,-9.95795209885522,-5.16857851338968,"Kingston upon Hull"
"dayMonday32",-7.46836734693878,1.1459997790333,-6.51690121025909,2.36861417166857e-06,-9.85888099657701,-5.07785369730055,"Kingston upon Hull"
"daySaturday32",0.968367346938776,1.1459997790333,0.844997847866631,0.408107346103439,-1.42214630269945,3.358880996577,"Kingston upon Hull"
"dayThursday32",-6.84489795918364,1.15132694210355,-5.94522520829535,8.17052053062306e-06,-9.24652387626404,-4.44327204210325,"Kingston upon Hull"
"dayTuesday32",-7.93673469387755,1.14800036207325,-6.91352978281653,1.02842819558247e-06,-10.3314214866103,-5.54204790114478,"Kingston upon Hull"
"dayWednesday32",-6.90510204081632,1.15132694210355,-5.99751624694914,7.28329825839926e-06,-9.30672795789672,-4.50347612373593,"Kingston upon Hull"
"days_since_lockdown32",0.218367346938775,0.0391123926478841,5.583073091556,1.82726329858935e-05,0.136780325540178,0.299954368337371,"Kingston upon Hull"
"(Intercept)33",-26.7887755102041,0.698450417893589,-38.3545844112952,3.34172358037777e-20,-28.2457175516577,-25.3318334687505,"Lancashire"
"dayFriday33",-8.69795918367347,0.829359105844578,-10.4875669928479,1.41248614136695e-09,-10.4279719631224,-6.96794640422458,"Lancashire"
"dayMonday33",-7.15102040816326,0.827913808599045,-8.63739719508227,3.49618335112624e-08,-8.87801835038754,-5.42402246593899,"Lancashire"
"daySaturday33",0.901020408163271,0.827913808599045,1.08830218653791,0.289402928773683,-0.825977534061004,2.62801835038755,"Lancashire"
"dayThursday33",-8.04693877551018,0.831762353727246,-9.67456478337916,5.50230997002267e-09,-9.78196464219703,-6.31191290882332,"Lancashire"
"dayTuesday33",-7.80204081632652,0.829359105844578,-9.40731314257569,8.74946947675884e-09,-9.53205359577541,-6.07202803687763,"Lancashire"
"dayWednesday33",-6.45306122448979,0.831762353727246,-7.75829922522064,1.8662885464263e-07,-8.18808709117664,-4.71803535780293,"Lancashire"
"days_since_lockdown33",0.151020408163265,0.0282562794103209,5.34466714354838,3.12841365266868e-05,0.0920788421576042,0.209961974168925,"Lancashire"
"(Intercept)34",-22.7040816326531,1.06594612880813,-21.2994644091811,3.23643735647308e-15,-24.9276062941014,-20.4805569712047,"Leicester"
"dayFriday34",-15.6734693877551,1.26573355190044,-12.3829137374309,7.78893357092968e-11,-18.3137433109974,-13.0331954645128,"Leicester"
"dayMonday34",-17.1632653061225,1.26352779904471,-13.5836071981152,1.47669337682053e-11,-19.798938109534,-14.5275925027109,"Leicester"
"daySaturday34",-2.08673469387754,1.26352779904471,-1.65151466826074,0.114248680271028,-4.7224074972891,0.548938109534012,"Leicester"
"dayThursday34",-15.2602040816326,1.26940128938254,-12.0215760053746,1.31706800603453e-10,-17.9081287711968,-12.6122793920685,"Leicester"
"dayTuesday34",-16.3265306122449,1.26573355190044,-12.8988684764905,3.75483851306239e-11,-18.9668045354872,-13.6862566890026,"Leicester"
"dayWednesday34",-13.9897959183673,1.26940128938254,-11.0207828173644,6.02472701136917e-10,-16.6377206079315,-11.3418712288032,"Leicester"
"days_since_lockdown34",0.163265306122449,0.0431235645083989,3.7859881942424,0.00115982560481654,0.073311126842117,0.25321948540278,"Leicester"
"(Intercept)35",-28.7887755102041,0.69204499905452,-41.5995716312315,6.71250080762596e-21,-30.2323560820949,-27.3451949383132,"Leicestershire"
"dayFriday35",-9.19795918367346,0.82175313653762,-11.1930928824053,4.6040543604382e-10,-10.912106189167,-7.48381217817991,"Leicestershire"
"dayMonday35",-12.6510204081633,0.820321093968392,-15.422034738815,1.44110859601023e-12,-14.3621802252025,-10.9398605911241,"Leicestershire"
"daySaturday35",-1.09897959183673,0.820321093968392,-1.3396944195599,0.195369701654269,-2.81013940887594,0.612180225202483,"Leicestershire"
"dayThursday35",-10.0469387755102,0.82413434447462,-12.1908992664479,1.02814409186277e-10,-11.7660528937207,-8.32782465729972,"Leicestershire"
"dayTuesday35",-13.0520408163265,0.82175313653762,-15.8831651940144,8.34134747398279e-13,-14.7661878218201,-11.337893810833,"Leicestershire"
"dayWednesday35",-10.7030612244898,0.82413434447462,-12.9870345730015,3.3223859416603e-11,-12.4221753427003,-8.98394710627932,"Leicestershire"
"days_since_lockdown35",0.151020408163265,0.0279971439014572,5.39413622671006,2.79678878729548e-05,0.0926193893569828,0.209421426969547,"Leicestershire"
"(Intercept)36",-27.0153061224489,0.881718863887719,-30.6393650276821,2.77529446753499e-18,-28.8545394432835,-25.1760728016144,"Lincolnshire"
"dayFriday36",-5.52551020408163,1.0469770649799,-5.27758476179009,3.64319478774203e-05,-7.70946609175541,-3.34155431640786,"Lincolnshire"
"dayMonday36",-2.36224489795918,1.04515253196701,-2.26019152775084,0.0351200954998346,-4.54239487645974,-0.182094919458625,"Lincolnshire"
"daySaturday36",-0.137755102040817,1.04515253196701,-0.131803825592382,0.896456395026586,-2.31790508054138,2.04239487645974,"Lincolnshire"
"dayThursday36",-5.66326530612243,1.05001090809669,-5.39352997426281,2.80062794693528e-05,-7.85354967964256,-3.47298093260229,"Lincolnshire"
"dayTuesday36",-3.22448979591837,1.0469770649799,-3.0798093900751,0.00590914353109679,-5.40844568359214,-1.04053390824459,"Lincolnshire"
"dayWednesday36",-2.83673469387755,1.05001090809669,-2.70162402314427,0.0137291052718514,-5.02701906739769,-0.646450320357412,"Lincolnshire"
"days_since_lockdown36",0.112244897959183,0.0356705271284665,3.1467126222984,0.00507666388073422,0.0378374822244964,0.18665231369387,"Lincolnshire"
"(Intercept)37",-13.9642857142857,1.14034161931693,-12.2457038116791,9.49488396556773e-11,-16.3429966495768,-11.5855747789946,"Luton"
"dayFriday37",-15.8571428571429,1.35407278959941,-11.7107019496596,2.08997114446401e-10,-18.6816892011845,-13.0325965131012,"Luton"
"dayMonday37",-16.8214285714286,1.35171309081602,-12.444525902515,7.13012865938823e-11,-19.6410526700615,-14.0018044727956,"Luton"
"daySaturday37",-0.678571428571421,1.35171309081602,-0.502008475897629,0.621143469772208,-3.49819552720439,2.14105267006155,"Luton"
"dayThursday37",-16.0357142857143,1.35799650918198,-11.8083619341361,1.80597069030722e-10,-18.8684453653825,-13.202983206046,"Luton"
"dayTuesday37",-15.8928571428571,1.35407278959941,-11.7370774045012,2.00895445426955e-10,-18.7174034868988,-13.0683107988154,"Luton"
"dayWednesday37",-13.9642857142857,1.35799650918198,-10.2830056041141,1.97474026721836e-09,-16.797016793954,-11.1315546346175,"Luton"
"days_since_lockdown37",0.0714285714285709,0.0461332838998258,1.54830884321332,0.137226983488142,-0.0248037724888047,0.167660915345946,"Luton"
"(Intercept)38",-28.1989795918367,0.829675297656776,-33.9879705608666,3.61936968169739e-19,-29.9296519358482,-26.4683072478253,"Medway"
"dayFriday38",-9.83163265306123,0.985179112758138,-9.9795382644038,3.27461508381839e-09,-11.8866802712845,-7.77658503483793,"Medway"
"dayMonday38",-10.2091836734694,0.983462273034559,-10.3808594934385,1.68129818471733e-09,-12.2606500267845,-8.1577173201543,"Medway"
"daySaturday38",1.20918367346939,0.983462273034559,1.22951709142675,0.233146791763362,-0.842282679845703,3.26065002678448,"Medway"
"dayThursday38",-10.1224489795918,0.988033882905473,-10.2450423560629,2.10251931187614e-09,-12.1834515439928,-8.06144641519085,"Medway"
"dayTuesday38",-10.6683673469388,0.985179112758138,-10.828860669885,8.15851291849837e-10,-12.7234149651621,-8.61331972871548,"Medway"
"dayWednesday38",-8.62755102040816,0.988033882905472,-8.73203962908383,2.93693307512294e-08,-10.6885535848091,-6.56654845600718,"Medway"
"days_since_lockdown38",-0.0408163265306126,0.0335650698028542,-1.21603580062097,0.238129668160522,-0.110831835244294,0.0291991821830685,"Medway"
"(Intercept)39",-33.3122448979592,0.943483756793734,-35.3077036653657,1.70972905976999e-19,-35.28031752772,-31.3441722681983,"Merseyside"
"dayFriday39",-5.87040816326531,1.12031838605407,-5.23994628343268,3.96902999103653e-05,-8.20735136587398,-3.53346496065664,"Merseyside"
"dayMonday39",-6.68979591836735,1.11836604349694,-5.98175879647554,7.5397418361066e-06,-9.02266660576531,-4.3569252309694,"Merseyside"
"daySaturday39",0.689795918367348,1.11836604349694,0.61678904002707,0.544331926201087,-1.64307476903061,3.0226666057653,"Merseyside"
"dayThursday39",-4.68061224489793,1.12356475155512,-4.16585892216672,0.000477342484418414,-7.02432724727827,-2.3368972425176,"Merseyside"
"dayTuesday39",-6.87959183673469,1.12031838605407,-6.14074706116863,5.32510334780867e-06,-9.21653503934336,-4.54264863412602,"Merseyside"
"dayWednesday39",-4.56938775510204,1.12356475155512,-4.06686641671303,0.000601687190408685,-6.91310275748237,-2.2256727527217,"Merseyside"
"days_since_lockdown39",0.189795918367346,0.0381692672351219,4.97248001116205,7.32204958746469e-05,0.110176222105959,0.269415614628733,"Merseyside"
"(Intercept)40",-24.7336734693877,1.09224062718424,-22.6448942236752,9.96022712741719e-16,-27.0120474933128,-22.4552994454627,"Middlesbrough"
"dayFriday40",-7.45612244897959,1.29695635756159,-5.74893858649019,1.26153044178953e-05,-10.1615260035521,-4.75071889440704,"Middlesbrough"
"dayMonday40",-7.6469387755102,1.29469619373394,-5.90635765557958,8.90119617739537e-06,-10.3476277109535,-4.94624984006696,"Middlesbrough"
"daySaturday40",-1.3530612244898,1.29469619373394,-1.04508009758454,0.308453505556492,-4.05375015993304,1.34762771095345,"Middlesbrough"
"dayThursday40",-8.05918367346936,1.30071456989477,-6.1959663249727,4.72270350542715e-06,-10.772426721596,-5.34594062534272,"Middlesbrough"
"dayTuesday40",-7.04387755102041,1.29695635756159,-5.43108294273187,2.57266734945935e-05,-9.74928110559296,-4.33847399644785,"Middlesbrough"
"dayWednesday40",-6.19081632653061,1.30071456989477,-4.75955022709666,0.000119705175571192,-8.90405937465725,-3.47757327840397,"Middlesbrough"
"days_since_lockdown40",0.146938775510203,0.0441873260497124,3.32536020271721,0.00337403966936835,0.0547656285380843,0.239111922482322,"Middlesbrough"
"(Intercept)41",-19.8928571428572,1.1900278067163,-16.7162960651721,3.21282927630719e-13,-22.3752116488973,-17.410502636817,"Milton Keynes"
"dayFriday41",-21.0714285714286,1.41307152579982,-14.9117919275189,2.68289775447848e-12,-24.0190441226192,-18.1238130202379,"Milton Keynes"
"dayMonday41",-22.2142857142857,1.4106090118302,-15.7480106308578,9.77722885107998e-13,-25.1567645513473,-19.2718068772241,"Milton Keynes"
"daySaturday41",0.714285714285722,1.4106090118302,0.506366901313761,0.618135674373725,-2.22819312277589,3.65676455134733,"Milton Keynes"
"dayThursday41",-21.1071428571429,1.41716620701633,-14.8939078229797,2.74287078656172e-12,-24.0632997636793,-18.1509859506064,"Milton Keynes"
"dayTuesday41",-22.1785714285714,1.41307152579982,-15.6952928593038,1.04054164323236e-12,-25.1261869797621,-19.2309558773808,"Milton Keynes"
"dayWednesday41",-20.3928571428571,1.41716620701632,-14.3898838695793,5.16247526324505e-12,-23.3490140493936,-17.4367002363207,"Milton Keynes"
"days_since_lockdown41",0.214285714285714,0.0481433718860631,4.45099098569262,0.000245243325425405,0.11386040030326,0.314711028268169,"Milton Keynes"
"(Intercept)42",-27.8438775510204,1.1146112255356,-24.9807977105566,1.49069247558916e-16,-30.1689158253998,-25.5188392766409,"Norfolk"
"dayFriday42",-5.68979591836735,1.3235198171438,-4.29898808062135,0.000349690288851091,-8.45060987866131,-2.92898195807338,"Norfolk"
"dayMonday42",-3.90510204081633,1.3212133620357,-2.9556937229271,0.00781659968347558,-6.66110482006203,-1.14909926157062,"Norfolk"
"daySaturday42",-1.09489795918367,1.3212133620357,-0.828706392657639,0.417051266861599,-3.85090073842938,1.66110482006203,"Norfolk"
"dayThursday42",-4.28469387755099,1.32735500286227,-3.22799391896787,0.00421771075487449,-7.05350789506717,-1.51587986003481,"Norfolk"
"dayTuesday42",-6.31020408163265,1.3235198171438,-4.76774431322856,0.000117455283166607,-9.07101804192662,-3.54939012133868,"Norfolk"
"dayWednesday42",-2.96530612244898,1.32735500286227,-2.23399626780678,0.0370619271312234,-5.73412013996515,-0.1964921049328,"Norfolk"
"days_since_lockdown42",0.155102040816326,0.0450923435876767,3.4396535747748,0.00259286264639764,0.0610410603408789,0.249163021291773,"Norfolk"
"(Intercept)43",-26.5581632653061,0.786694855922463,-33.7591673129279,4.13374395816416e-19,-28.1991799789125,-24.9171465516998,"North East Lincolnshire"
"dayFriday43",-5.29693877551021,0.934142962141925,-5.67037272685188,1.50295894105169e-05,-7.24552684905892,-3.34835070196149,"North East Lincolnshire"
"dayMonday43",-4.4765306122449,0.932515061464639,-4.80049148505324,0.000108882800230403,-6.42172294448502,-2.53133828000478,"North East Lincolnshire"
"daySaturday43",-2.5234693877551,0.932515061464639,-2.706089683733,0.0135955388444873,-4.46866171999522,-0.578277055514984,"North East Lincolnshire"
"dayThursday43",-4.82040816326528,0.936849843974001,-5.14533699746131,4.92547182481928e-05,-6.77464269337178,-2.86617363315879,"North East Lincolnshire"
"dayTuesday43",-4.70306122448979,0.934142962141925,-5.03462683453291,6.3475101393181e-05,-6.65164929803851,-2.75447315094108,"North East Lincolnshire"
"dayWednesday43",-3.42959183673469,0.936849843974001,-3.66077003566205,0.00155272750434111,-5.38382636684119,-1.4753573066282,"North East Lincolnshire"
"days_since_lockdown43",0.226530612244897,0.0318262672483559,7.11772481759071,6.74825072916277e-07,0.160142182101912,0.292919042387883,"North East Lincolnshire"
"(Intercept)44",-21.2122448979592,1.17626233732705,-18.0336003498693,7.71274234676192e-14,-23.6658851380189,-18.7586046578994,"North Lincolnshire"
"dayFriday44",-9.07040816326531,1.39672603141436,-6.4940496269554,2.4868134149838e-06,-11.9839276106404,-6.15688871589024,"North Lincolnshire"
"dayMonday44",-8.58979591836735,1.39429200220826,-6.16068650237034,5.09896932690993e-06,-11.4982380697889,-5.68135376694578,"North Lincolnshire"
"daySaturday44",-4.66020408163265,1.39429200220826,-3.34234441153781,0.00324483469934192,-7.56864623305422,-1.75176193021108,"North Lincolnshire"
"dayThursday44",-8.73061224489794,1.40077334801583,-6.23270870856068,4.3610480465135e-06,-11.6525742467632,-5.8086502430327,"North Lincolnshire"
"dayTuesday44",-9.17959183673469,1.39672603141436,-6.57222077220056,2.1058101207705e-06,-12.0931112841098,-6.26607238935963,"North Lincolnshire"
"dayWednesday44",-7.76938775510204,1.40077334801583,-5.54649884373318,1.98361845304376e-05,-10.6913497569673,-4.8474257532368,"North Lincolnshire"
"days_since_lockdown44",0.0897959183673463,0.0475864806031426,1.88700482215144,0.0737613218882987,-0.00946774075483527,0.189059577489528,"North Lincolnshire"
"(Intercept)45",-29.6510204081632,0.857132410043236,-34.593278775525,2.55712144401775e-19,-31.4389672849803,-27.8630735313462,"North Somerset"
"dayFriday45",-8.71836734693878,1.01778243805442,-8.56604223158409,3.99022984644715e-08,-10.8414243099894,-6.59531038388812,"North Somerset"
"dayMonday45",-9.39081632653061,1.01600878157208,-9.24284956671354,1.16897946494857e-08,-11.5101735069911,-7.27145914607013,"North Somerset"
"daySaturday45",0.390816326530614,1.01600878157208,0.38465841400101,0.704550293294538,-1.72854085392987,2.51017350699109,"North Somerset"
"dayThursday45",-8.07755102040815,1.02073168340789,-7.91349102972863,1.37830196846514e-07,-10.2067600014632,-5.94834203935313,"North Somerset"
"dayTuesday45",-9.03163265306122,1.01778243805442,-8.87383424528917,2.26676796907938e-08,-11.1546896161119,-6.90857569001057,"North Somerset"
"dayWednesday45",-8.17244897959183,1.02073168340789,-8.00646155344829,1.15121075147067e-07,-10.3016579606468,-6.04323999853682,"North Somerset"
"days_since_lockdown45",0.140816326530612,0.0346758656725627,4.0609318267729,0.000610096097880735,0.0684837382353448,0.213148914825879,"North Somerset"
"(Intercept)46",-35.3989795918367,1.04703782799118,-33.8086921460634,4.01624316461406e-19,-37.5830622289309,-33.2148969547425,"North Yorkshire"
"dayFriday46",-1.93163265306122,1.24328131899051,-1.55365694276628,0.135948205036558,-4.52507203914392,0.661806733021468,"North Yorkshire"
"dayMonday46",-3.15918367346939,1.2411146929137,-2.54544055558051,0.0192644414000777,-5.74810355675197,-0.570263790186806,"North Yorkshire"
"daySaturday46",-1.09081632653061,1.2411146929137,-0.878900501910712,0.38989286894303,-3.67973620981319,1.49810355675197,"North Yorkshire"
"dayThursday46",-1.52244897959182,1.24688399625826,-1.22100290336591,0.236284417249494,-4.12340341876732,1.07850545958369,"North Yorkshire"
"dayTuesday46",-1.31836734693877,1.24328131899051,-1.06039343373166,0.30160414764184,-3.91180673302146,1.27507203914392,"North Yorkshire"
"dayWednesday46",-4.22755102040816,1.24688399625825,-3.39049264654492,0.00290432705191403,-6.82850545958367,-1.62659658123265,"North Yorkshire"
"days_since_lockdown46",0.159183673469387,0.0423586165359009,3.75799982358894,0.00123805731312059,0.0708251476987465,0.247542199240028,"North Yorkshire"
"(Intercept)47",-19.8122448979592,1.07166042195045,-18.4874280062525,4.81940656183239e-14,-22.0476893660293,-17.576800429889,"Northamptonshire"
"dayFriday47",-13.3704081632653,1.27251885967553,-10.5070412604136,1.36846855700438e-09,-16.0248359905049,-10.7159803360257,"Northamptonshire"
"dayMonday47",-14.4397959183674,1.27030128228376,-11.3672213983814,3.51926956970901e-10,-17.0895979602262,-11.7899938765085,"Northamptonshire"
"daySaturday47",-0.560204081632649,1.27030128228376,-0.441000957367773,0.663942622168735,-3.21000612349154,2.08959796022624,"Northamptonshire"
"dayThursday47",-12.6806122448979,1.27620625905852,-9.93617775723229,3.52304404402273e-09,-15.3427318524659,-10.0184926373299,"Northamptonshire"
"dayTuesday47",-13.3795918367347,1.27251885967553,-10.5142581856478,1.35252114139202e-09,-16.0340196639743,-10.7251640094951,"Northamptonshire"
"dayWednesday47",-12.569387755102,1.27620625905852,-9.84902531693792,4.08353128634856e-09,-15.23150736267,-9.90726814753404,"Northamptonshire"
"days_since_lockdown47",0.189795918367346,0.0433547400643516,4.37774319683688,0.00029094486966701,0.099359515327396,0.280232321407297,"Northamptonshire"
"(Intercept)48",-32.6867346938775,0.941323516393607,-34.7242304315383,2.37381222356999e-19,-34.6503011411264,-30.7231682466287,"Northumberland"
"dayFriday48",-6.11122448979592,1.11775325759146,-5.46741818759215,2.37010284064928e-05,-8.44281692819405,-3.77963205139779,"Northumberland"
"dayMonday48",-5.81938775510204,1.1158053852006,-5.21541465231039,4.19722797027988e-05,-8.1469170028929,-3.49185850731119,"Northumberland"
"daySaturday48",1.06938775510204,1.1158053852006,0.958399887010571,0.349304543233226,-1.25814149268882,3.3969170028929,"Northumberland"
"dayThursday48",-5.79183673469386,1.12099219007646,-5.1667056969405,4.69071877286726e-05,-8.13018546786387,-3.45348800152385,"Northumberland"
"dayTuesday48",-6.13877551020408,1.11775325759146,-5.49206675848295,2.24202324432301e-05,-8.47036794860221,-3.80718307180595,"Northumberland"
"dayWednesday48",-4.45816326530612,1.12099219007646,-3.97697977271549,0.000742425604821173,-6.79651199847613,-2.11981453213612,"Northumberland"
