"","ccf","lag","upper_ci","lower_ci"
"1",0.258667589143241,-100,0.800151946059218,-0.800151946059218
"2",0.283015224381517,-99,0.740796754533746,-0.740796754533746
"3",0.304377942609069,-98,0.692951912174839,-0.692951912174839
"4",0.321202302721897,-97,0.653321328180018,-0.653321328180018
"5",0.33270311503751,-96,0.619795032304561,-0.619795032304561
"6",0.337632968703739,-95,0.590951376302663,-0.590951376302663
"7",0.335262875182645,-94,0.565792867038086,-0.565792867038086
"8",0.324755401231075,-93,0.543596203409375,-0.543596203409375
"9",0.290038062311731,-92,0.523822408611799,-0.523822408611799
"10",0.248005670968322,-91,0.506060524752664,-0.506060524752664
"11",0.198775548925605,-90,0.489990996135013,-0.489990996135013
"12",0.132138687625551,-89,0.475361090039124,-0.475361090039124
"13",0.0668955732371576,-88,0.461967941449893,-0.461967941449893
"14",0.00473336816736542,-87,0.449646575873127,-0.449646575873127
"15",-0.0532198582146473,-86,0.438261270288291,-0.438261270288291
"16",-0.0907990971194066,-85,0.42769920564486,-0.42769920564486
"17",-0.127145742213451,-84,0.417865725535136,-0.417865725535136
"18",-0.158438126789551,-83,0.408680741809339,-0.408680741809339
"19",-0.168339321750871,-82,0.400075973029609,-0.400075973029609
"20",-0.173430776760609,-81,0.391992796908011,-0.391992796908011
"21",-0.17282696475501,-80,0.384380561658031,-0.384380561658031
"22",-0.166340397528535,-79,0.377195244692057,-0.377195244692057
"23",-0.153903504552661,-78,0.370398377266873,-0.370398377266873
"24",-0.136062590203391,-77,0.363956174924007,-0.363956174924007
"25",-0.115127771305162,-76,0.357838828743431,-0.357838828743431
"26",-0.0913089200323791,-75,0.352019923404918,-0.352019923404918
"27",-0.0657299087341514,-74,0.346475956087419,-0.346475956087419
"28",-0.0391127181924642,-73,0.341185936186322,-0.341185936186322
"29",-0.0120142703711324,-72,0.336131050278893,-0.336131050278893
"30",0.0151780596985703,-71,0.331294380129737,-0.331294380129737
"31",0.0460476259920981,-70,0.326660664090009,-0.326660664090009
"32",0.0761962517489274,-69,0.322216094213358,-0.322216094213358
"33",0.105541885391863,-68,0.317948142937199,-0.317948142937199
"34",0.133389615433974,-67,0.313845414368861,-0.313845414368861
"35",0.159017198992811,-66,0.309897516152281,-0.309897516152281
"36",0.183147537115271,-65,0.306094948631802,-0.306094948631802
"37",0.205380544460913,-64,0.30242900861958,-0.30242900861958
"38",0.22253381892906,-63,0.298891705545753,-0.298891705545753
"39",0.238456683957625,-62,0.295475688151331,-0.295475688151331
"40",0.250679646587252,-61,0.292174180192194,-0.292174180192194
"41",0.258765041657239,-60,0.288980923873732,-0.288980923873732
"42",0.262202849128607,-59,0.285890129941114,-0.285890129941114
"43",0.25979139166942,-58,0.282896433519043,-0.282896433519043
"44",0.250742789425953,-57,0.279994854934293,-0.279994854934293
"45",0.235300469105766,-56,0.277180764869935,-0.277180764869935
"46",0.213249289833798,-55,0.274449853296362,-0.274449853296362
"47",0.183716696293518,-54,0.271798101704687,-0.271798101704687
"48",0.147281889198415,-53,0.269221758235541,-0.269221758235541
"49",0.104910778158911,-52,0.266717315353073,-0.266717315353073
"50",0.0572918764243758,-51,0.264281489761962,-0.264281489761962
"51",0.00539466758976224,-50,0.261911204305899,-0.261911204305899
"52",-0.05018097553301,-49,0.259603571620543,-0.259603571620543
"53",-0.108128789725792,-48,0.257355879343483,-0.257355879343483
"54",-0.168652967228402,-47,0.255165576708906,-0.255165576708906
"55",-0.230116362454289,-46,0.253030262376332,-0.253030262376332
"56",-0.291487533568615,-45,0.250947673361355,-0.250947673361355
"57",-0.351531673706009,-44,0.248915674952386,-0.248915674952386
"58",-0.408906784942365,-43,0.246932251511249,-0.246932251511249
"59",-0.461609673695705,-42,0.244995498067507,-0.244995498067507
"60",-0.507681523078582,-41,0.243103612626833,-0.243103612626833
"61",-0.543163535822135,-40,0.241254889122829,-0.241254889122829
"62",-0.568069397501999,-39,0.239447710949628,-0.239447710949628
"63",-0.58244678392183,-38,0.237680545019562,-0.237680545019562
"64",-0.587260886182952,-37,0.235951936296238,-0.235951936296238
"65",-0.583085258508518,-36,0.234260502758731,-0.234260502758731
