"","X","date","region","retail_recreation","grocery_pharmacy","parks","transit_stations","workplaces","residential","retail_recreation_av","grocery_pharmacy_av","parks_av","transit_stations_av","workplaces_av","residential_av"
"4460","new.4097",2021-03-05,"SOUTH EAST",-52.7894736842105,-8.63157894736842,9.47058823529412,-57.3684210526316,-47.2105263157895,19.6315789473684,-52.5187969924812,-11.5789473684211,12.1566858322276,-57.1578947368421,-41.3383458646617,16.9820384294068
"4461","new.4080",2021-03-06,"SOUTH EAST",-56,-9.57894736842105,17.2105263157895,-57.7368421052632,-23.7894736842105,12.2631578947368,-51.9924812030075,-10.9097744360902,15.1111076009351,-56.2706766917293,-40.7443609022556,16.5910609857978
"4462","new.4077",2021-03-07,"SOUTH EAST",-55.9473684210526,-12.7894736842105,27.9411764705882,-54.4736842105263,-22.4210526315789,9.61111111111111,-52.1804511278195,-10.7744360902256,12.2539647437923,-55.8195488721804,-40.1654135338346,16.3955722639933
"4463","new.4081",2021-03-08,"SOUTH EAST",-45.0526315789474,-9,22,-53.4210526315789,-46.6842105263158,16.9473684210526,-51.9097744360902,-10.0451127819549,12.1531244076578,-55.0902255639098,-39.4962406015038,16.0797827903091
"4464","new.4082",2021-03-09,"SOUTH EAST",-47.1052631578947,-8.73684210526316,36.2142857142857,-51.9473684210526,-45.9473684210526,16.8947368421053,-51.812030075188,-9.28571428571429,10.8239927549967,-54.3759398496241,-38.8195488721804,15.7489557226399
"4465","new.4083",2021-03-10,"SOUTH EAST",-55.3157894736842,-14.5263157894737,-25.4117647058824,-56.2105263157895,-45.4736842105263,19.0526315789474,-51.6992481203008,-7.74436090225564,8.09466944672606,-54.3007518796992,-38.6240601503759,15.7113617376775
"4466","new.4084",2021-03-11,"SOUTH EAST",-51.1578947368421,-7.05263157894737,-2.35294117647059,-54.4736842105263,-44.9473684210526,18.1578947368421,-51.8496240601504,-7.27067669172932,6.01063583328068,-53.9548872180451,-37.4661654135338,15.5605680868839
"4467","new.4107",2021-03-12,"SOUTH EAST",-52.1052631578947,-3.31578947368421,0.166666666666667,-52.3684210526316,-42.4736842105263,17.3157894736842,-52.0225563909774,-7.48872180451128,6.19158821423306,-53.5037593984962,-37.1278195488722,15.4177109440267
"4468","new.4108",2021-03-13,"SOUTH EAST",-55.2105263157895,1.21052631578947,-1.89473684210526,-57.2105263157895,-22.4210526315789,12,-52.3007518796992,-7.69172932330827,2.77049977885891,-53.3533834586466,-36.9248120300752,15.3801169590643
"4469","new.4109",2021-03-14,"SOUTH EAST",-57,-9.47368421052632,13.3529411764706,-52.0526315789474,-14.3157894736842,8.55555555555556,-51.406015037594,-6.84962406015038,8.69598997493735,-52.593984962406,-36.5187969924812,15.09440267335
"4470","new.4123",2021-03-15,"SOUTH EAST",-46.2631578947368,-10.5263157894737,23.2666666666667,-50.2631578947368,-44.3157894736842,15.9473684210526,-51.2556390977444,-6.87218045112782,10.3089101430046,-52.218045112782,-36.2706766917293,14.9816207184628
"4471","new.4111",2021-03-16,"SOUTH EAST",-49.0526315789474,-10.1578947368421,12.2666666666667,-50.8947368421053,-44.5263157894737,16.6315789473684,-50.9172932330827,-6.95488721804511,14.7493863334808,-51.7142857142857,-36.0526315789474,14.8237259816207
"4472","new.4156",2021-03-17,"SOUTH EAST",-49.0526315789474,-8.63157894736842,16.0666666666667,-50.8947368421053,-42.6315789473684,17.0526315789474,-51.0676691729323,-8.40601503759399,17.4636720477665,-51.4210526315789,-35.9172932330827,14.8237259816207
"4473","new.4157",2021-03-18,"SOUTH EAST",-50.1052631578947,-7.21052631578947,8.9375,-51.8421052631579,-43.2105263157895,17.3684210526316,-50.7293233082707,-8.69172932330827,20.2882518796993,-51.2255639097744,-36.7067669172932,14.9189640768588
