"","ccf","lag","upper_ci","lower_ci"
"1",-0.0522788250699951,-64,1.95996398454005,-1.95996398454005
"2",-0.0879285968354266,-63,1.38590382434968,-1.38590382434968
"3",-0.102742855992342,-62,1.13158573407617,-1.13158573407617
"4",-0.0993120406279387,-61,0.979981992270027,-0.979981992270027
"5",-0.0814637753852286,-60,0.876522540576581,-0.876522540576581
"6",-0.0522132199343995,-59,0.800151946059218,-0.800151946059218
"7",-0.0157759415432612,-58,0.740796754533746,-0.740796754533746
"8",0.020290435538936,-57,0.692951912174839,-0.692951912174839
"9",0.0531156344412201,-56,0.653321328180018,-0.653321328180018
"10",0.0799865156533693,-55,0.619795032304561,-0.619795032304561
"11",0.0989708913564809,-54,0.590951376302663,-0.590951376302663
"12",0.109852653465647,-53,0.565792867038086,-0.565792867038086
"13",0.112836518786352,-52,0.543596203409375,-0.543596203409375
"14",0.126491757577767,-51,0.523822408611799,-0.523822408611799
"15",0.126571529653863,-50,0.506060524752664,-0.506060524752664
"16",0.115411383051264,-49,0.489990996135013,-0.489990996135013
"17",0.1069797860875,-48,0.475361090039124,-0.475361090039124
"18",0.0781342479750112,-47,0.461967941449893,-0.461967941449893
"19",0.0313473615346642,-46,0.449646575873127,-0.449646575873127
"20",-0.0300170148142646,-45,0.438261270288291,-0.438261270288291
"21",-0.119667207360159,-44,0.42769920564486,-0.42769920564486
"22",-0.203578339361273,-43,0.417865725535136,-0.417865725535136
"23",-0.280262195095984,-42,0.408680741809339,-0.408680741809339
"24",-0.362892681832168,-41,0.400075973029609,-0.400075973029609
"25",-0.423217415617992,-40,0.391992796908011,-0.391992796908011
"26",-0.459899010593021,-39,0.384380561658031,-0.384380561658031
"27",-0.471969707177061,-38,0.377195244692057,-0.377195244692057
"28",-0.461632815235468,-37,0.370398377266873,-0.370398377266873
"29",-0.431253210202701,-36,0.363956174924007,-0.363956174924007
"30",-0.381603779660163,-35,0.357838828743431,-0.357838828743431
"31",-0.317635624317172,-34,0.352019923404918,-0.352019923404918
"32",-0.243964934312086,-33,0.346475956087419,-0.346475956087419
"33",-0.165209725187367,-32,0.341185936186322,-0.341185936186322
"34",-0.0839533802131222,-31,0.336131050278893,-0.336131050278893
"35",-0.00282268490534323,-30,0.331294380129737,-0.331294380129737
"36",0.0716091476026289,-29,0.326660664090009,-0.326660664090009
"37",0.14321596185426,-28,0.322216094213358,-0.322216094213358
"38",0.21005435347169,-27,0.317948142937199,-0.317948142937199
"39",0.270567749957138,-26,0.313845414368861,-0.313845414368861
"40",0.322581902478865,-25,0.309897516152281,-0.309897516152281
"41",0.362522394508905,-24,0.306094948631802,-0.306094948631802
"42",0.38944158327878,-23,0.30242900861958,-0.30242900861958
"43",0.40592328421465,-22,0.298891705545753,-0.298891705545753
"44",0.405765700171673,-21,0.295475688151331,-0.295475688151331
"45",0.392083971871518,-20,0.292174180192194,-0.292174180192194
"46",0.366539808366478,-19,0.288980923873732,-0.288980923873732
"47",0.331267331780333,-18,0.285890129941114,-0.285890129941114
"48",0.288037549352472,-17,0.282896433519043,-0.282896433519043
"49",0.238314916569346,-16,0.279994854934293,-0.279994854934293
"50",0.183175864874091,-15,0.277180764869935,-0.277180764869935
