"","ccf","lag","upper_ci","lower_ci"
"1",-0.232741706101603,-100,0.125991256759062,-0.125991256759062
"2",-0.219377634127456,-99,0.125731748230686,-0.125731748230686
"3",-0.206265518917696,-98,0.125473836680678,-0.125473836680678
"4",-0.193208201522922,-97,0.125217505796654,-0.125217505796654
"5",-0.180294014845506,-96,0.124962739498557,-0.124962739498557
"6",-0.167699748579688,-95,0.124709521934413,-0.124709521934413
"7",-0.15565734085581,-94,0.124457837476193,-0.124457837476193
"8",-0.144204508078145,-93,0.124207670715761,-0.124207670715761
"9",-0.133594388096289,-92,0.123959006460912,-0.123959006460912
"10",-0.123738068366164,-91,0.123711829731495,-0.123711829731495
"11",-0.114888622980271,-90,0.123466125755624,-0.123466125755624
"12",-0.107254150057013,-89,0.123221879965972,-0.123221879965972
"13",-0.100783783303719,-88,0.122979077996137,-0.122979077996137
"14",-0.0954548727910737,-87,0.122737705677102,-0.122737705677102
"15",-0.0913301368760764,-86,0.122497749033753,-0.122497749033753
"16",-0.0883645443380714,-85,0.122259194281487,-0.122259194281487
"17",-0.086466263568345,-84,0.122022027822882,-0.122022027822882
"18",-0.0855080860173121,-83,0.121786236244443,-0.121786236244443
"19",-0.0853644510310515,-82,0.121551806313416,-0.121551806313416
"20",-0.0858739997969998,-81,0.121318724974669,-0.121318724974669
"21",-0.0867684223128151,-80,0.121086979347636,-0.121086979347636
"22",-0.0879443481368282,-79,0.12085655672333,-0.12085655672333
"23",-0.0892766416038147,-78,0.120627444561415,-0.120627444561415
"24",-0.0906175521128663,-77,0.120399630487337,-0.120399630487337
"25",-0.091514960576651,-76,0.120173102289521,-0.120173102289521
"26",-0.0918311047407065,-75,0.119947847916618,-0.119947847916618
"27",-0.0910006942820414,-74,0.119723855474814,-0.119723855474814
"28",-0.0890583911807121,-73,0.119501113225191,-0.119501113225191
"29",-0.0854919911345728,-72,0.119279609581144,-0.119279609581144
"30",-0.0799845655063309,-71,0.119059333105848,-0.119059333105848
"31",-0.072124323246904,-70,0.118840272509781,-0.118840272509781
"32",-0.0618829742323563,-69,0.118622416648289,-0.118622416648289
"33",-0.0487440127223211,-68,0.118405754519209,-0.118405754519209
"34",-0.0330436297850251,-67,0.118190275260533,-0.118190275260533
"35",-0.0149302598165799,-66,0.117975968148119,-0.117975968148119
"36",0.00533305589505572,-65,0.117762822593454,-0.117762822593454
"37",0.0274648783063283,-64,0.117550828141453,-0.117550828141453
"38",0.0509120647490628,-63,0.117339974468306,-0.117339974468306
"39",0.0750144641245889,-62,0.117130251379365,-0.117130251379365
"40",0.0991015632292413,-61,0.116921648807077,-0.116921648807077
"41",0.122505023716308,-60,0.116714156808952,-0.116714156808952
"42",0.144687440743921,-59,0.11650776556557,-0.11650776556557
"43",0.165137639523783,-58,0.116302465378634,-0.116302465378634
"44",0.183379542218217,-57,0.116098246669054,-0.116098246669054
"45",0.199102176576109,-56,0.115895099975069,-0.115895099975069
"46",0.212179922418812,-55,0.115693015950405,-0.115693015950405
"47",0.22293793737931,-54,0.115491985362473,-0.115491985362473
"48",0.231585390071809,-53,0.115291999090591,-0.115291999090591
"49",0.238260634877872,-52,0.115093048124252,-0.115093048124252
"50",0.243271121255974,-51,0.114895123561415,-0.114895123561415
"51",0.247008349806757,-50,0.114698216606833,-0.114698216606833
"52",0.249814979285732,-49,0.114502318570413,-0.114502318570413
"53",0.252087458640685,-48,0.114307420865603,-0.114307420865603
"54",0.254287914911156,-47,0.11411351500781,-0.11411351500781
"55",0.256905309982678,-46,0.113920592612854,-0.113920592612854
"56",0.259548761597092,-45,0.113728645395441,-0.113728645395441
"57",0.262248611393685,-44,0.113537665167667,-0.113537665167667
"58",0.265022059856542,-43,0.113347643837556,-0.113347643837556
"59",0.267935105417208,-42,0.113158573407617,-0.113158573407617
"60",0.270932935881347,-41,0.11297044597343,-0.11297044597343
"61",0.273425323769404,-40,0.112783253722258,-0.112783253722258
"62",0.275218999103124,-39,0.112596988931686,-0.112596988931686
"63",0.276645832661869,-38,0.112411643968282,-0.112411643968282
"64",0.277671295240927,-37,0.112227211286281,-0.112227211286281
"65",0.278065557290943,-36,0.112043683426298,-0.112043683426298
"66",0.277636439580845,-35,0.111861053014059,-0.111861053014059
"67",0.276261361264054,-34,0.111679312759157,-0.111679312759157
"68",0.274543980914925,-33,0.111498455453829,-0.111498455453829
"69",0.272280766035525,-32,0.111318473971755,-0.111318473971755
"70",0.269525677707006,-31,0.111139361266883,-0.111139361266883
"71",0.266413007180269,-30,0.110961110372262,-0.110961110372262
"72",0.263400627176517,-29,0.110783714398911,-0.110783714398911
"73",0.260744196380128,-28,0.1106071665347,-0.1106071665347
"74",0.258810326510872,-27,0.110431460043246,-0.110431460043246
"75",0.258424957044415,-26,0.110256588262839,-0.110256588262839
"76",0.259945630347316,-25,0.110082544605379,-0.110082544605379
"77",0.262793940826995,-24,0.109909322555335,-0.109909322555335
"78",0.2669915081193,-23,0.109736915668717,-0.109736915668717
"79",0.272567981228921,-22,0.109565317572073,-0.109565317572073
"80",0.279465320066778,-21,0.109394521961496,-0.109394521961496
"81",0.287495153878537,-20,0.109224522601655,-0.109224522601655
"82",0.296215201394303,-19,0.109055313324836,-0.109055313324836
"83",0.305325715195082,-18,0.108886888030003,-0.108886888030003
"84",0.315057760996716,-17,0.108719240681875,-0.108719240681875
"85",0.325178851340786,-16,0.108552365310016,-0.108552365310016
"86",0.335378912371199,-15,0.108386256007943,-0.108386256007943
"87",0.345521045227135,-14,0.108220906932248,-0.108220906932248
