"","ccf","lag","upper_ci","lower_ci"
"1",0.380836455153289,-100,0.565792867038086,-0.565792867038086
"2",0.388037507733504,-99,0.543596203409375,-0.543596203409375
"3",0.389779022477846,-98,0.523822408611799,-0.523822408611799
"4",0.385213170910529,-97,0.506060524752664,-0.506060524752664
"5",0.373372428815045,-96,0.489990996135013,-0.489990996135013
"6",0.340643048119803,-95,0.475361090039124,-0.475361090039124
"7",0.300764268193142,-94,0.461967941449893,-0.461967941449893
"8",0.253787232329587,-93,0.449646575873127,-0.449646575873127
"9",0.191382648164009,-92,0.438261270288291,-0.438261270288291
"10",0.129314329626872,-91,0.42769920564486,-0.42769920564486
"11",0.0691886407393258,-90,0.417865725535136,-0.417865725535136
"12",0.0120973853543143,-89,0.408680741809339,-0.408680741809339
"13",-0.0285759977392531,-88,0.400075973029609,-0.400075973029609
"14",-0.0688403890159751,-87,0.391992796908011,-0.391992796908011
"15",-0.105944470217406,-86,0.384380561658031,-0.384380561658031
"16",-0.126834828824182,-85,0.377195244692057,-0.377195244692057
"17",-0.145425309599487,-84,0.370398377266873,-0.370398377266873
"18",-0.160873970840476,-83,0.363956174924007,-0.363956174924007
"19",-0.172725887397481,-82,0.357838828743431,-0.357838828743431
"20",-0.180228585027581,-81,0.352019923404918,-0.352019923404918
"21",-0.183023179013765,-80,0.346475956087419,-0.346475956087419
"22",-0.182123139791274,-79,0.341185936186322,-0.341185936186322
"23",-0.176820755370063,-78,0.336131050278893,-0.336131050278893
"24",-0.167441687214792,-77,0.331294380129737,-0.331294380129737
"25",-0.154149314015533,-76,0.326660664090009,-0.326660664090009
"26",-0.137261128955974,-75,0.322216094213358,-0.322216094213358
"27",-0.117118743948238,-74,0.317948142937199,-0.317948142937199
"28",-0.0908040250505749,-73,0.313845414368861,-0.313845414368861
"29",-0.0622692357191082,-72,0.309897516152281,-0.309897516152281
"30",-0.0319970558755493,-71,0.306094948631802,-0.306094948631802
"31",-0.000928381699717122,-70,0.30242900861958,-0.30242900861958
"32",0.0298896745187171,-69,0.298891705545753,-0.298891705545753
"33",0.0606442812819704,-68,0.295475688151331,-0.295475688151331
"34",0.0903970188961211,-67,0.292174180192194,-0.292174180192194
