"","(Intercept)","days_since_lockdown","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Leicester",-54.3438775510204,0.155102040816326,8.84489795918367,10.9397959183673,10.284693877551,7.46530612244899,7.31020408163265,-2.59489795918367
"Leicestershire",-53.0663265306123,0.153061224489796,10.8469387755102,12.4438775510204,11.7908163265306,12.4591836734694,8.80612244897959,-4.09693877551021
"Lincolnshire",-45.6397959183674,-0.00816326530612239,9.00816326530613,10.0163265306122,8.02448979591837,9.47551020408164,5.98367346938776,-11.2581632653061
"Luton",-75.1163265306122,-0.0469387755102049,1.0469387755102,5.09387755102041,3.89081632653061,3.60918367346942,1.90612244897959,2.95306122448979
"Medway",-44.8602040816326,0.00816326530612221,2.99183673469388,2.73367346938775,3.22551020408163,2.02448979591838,2.51632653061224,-1.74183673469388
"Merseyside",-61.9561224489795,0.144897959183672,8.35510204081633,11.4602040816326,11.065306122449,7.43469387755106,6.78979591836734,-1.35510204081633
"Middlesbrough",-56.2438775510204,0.0551020408163263,10.6948979591837,9.13979591836734,9.58469387755102,8.91530612244899,6.61020408163265,-6.19489795918368
"Milton Keynes",-60.2785714285714,0.242857142857142,5.00714285714286,4.26428571428572,4.27142857142857,2.72857142857146,3.73571428571428,-1.75714285714286
"Norfolk",-55.8479591836735,0.118367346938775,9.63163265306122,11.7632653061224,12.6448979591837,10.1051020408163,8.23673469387754,-6.13163265306123
"North East Lincolnshire",-37.5918367346939,0.173469387755102,10.5765306122449,12.6530612244898,14.2295918367347,9.52040816326531,10.5969387755102,-3.5765306122449
"North Lincolnshire",-44.6489795918367,0.159183673469387,9.09081632653062,13.4316326530612,13.0224489795918,12.7275510204082,10.3183673469388,3.40918367346939
"North Somerset",-76.3663265306122,-0.046938775510205,8.5469387755102,12.0938775510204,14.8908163265306,10.6091836734694,6.90612244897959,1.70306122448979
"North Yorkshire",-51.5775510204082,0.30204081632653,8.94795918367348,10.8959183673469,9.84387755102041,11.6561224489796,7.60408163265306,-6.44795918367347
