"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Plymouth",17.2449525608166,-0.128642250101174,4.31940509915015,8.33577555195827,9.99164653413945,9.93847060242244,9.62444073474527,10.7831821349881,3.29839190161427
"Portsmouth",16.9582180488853,-0.126639667407354,4.63622679377823,10.5679300169641,11.0164595564997,11.7794628602707,11.6674091462977,12.3546776814087,3.83735514777914
"Reading",33.9659504514934,-0.102546885853207,1.42278768233387,-1.23592498263487,-0.318620471910585,0.238471868488076,0.232104653855054,NA,-13.8647464690901
"Redcar and Cleveland",25.2187543412827,-0.101412363973142,4.20372771474878,-2.33774021764297,-2.25316887326612,-1.51539287292934,-1.98104499498341,NA,NA
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",16.3484350523697,-0.110805663912523,5.31923242313481,8.80760026005673,9.53833695867667,10.5582335316801,10.3342496749291,10.8918499349858,3.30586100275415
"Slough",31.6892587451184,-0.117652469873977,3.42063747585319,-2.10158804492353,-1.34679631379567,-0.410962025739876,-0.742971988303605,NA,-10.8849475808587
"Somerset",15.9054785965128,-0.108164142887858,5.39142119974199,8.70959394293086,9.23926893718336,10.165614898253,10.2588409046698,10.5517681809339,3.64183585711214
"South Gloucestershire",17.9495930572418,-0.116552003237556,4.72096317280454,12.3003732182202,13.257941617715,14.3744936209525,13.7876590674041,13.7840505418409,3.52076307387921
"South Yorkshire",16.3544910976646,-0.106935528457782,4.65174156095464,9.24831193496535,9.5592936770103,10.575320114559,10.26252674796,11.5108386829253,3.39306447154222
"Southampton",17.5031897615799,-0.123497693756903,4.46261937244202,9.75169232768141,10.8003543523325,11.469306591544,10.8348047813941,12.214532579744,3.24846683557462
"Southend-on-Sea",30.2478860847418,-0.118939569344756,3.6981847649919,-1.8096966890484,-1.30848512913343,-0.553181923425036,-0.418712664968742,NA,-10.8516601065061
"Staffordshire",16.6600961390791,-0.118315569616365,5.40614921522253,10.2172907004126,11.1634357364846,11.6453876697373,11.8950532911509,12.1956773248969,3.71501776371698
"Stockton-on-Tees",27.2366204078656,-0.105816681814275,4.65883114278943,-2.19998619788072,-2.18577131711281,-0.989045544389439,-1.41267815801604,NA,-7.35853608993774
"Stoke-on-Trent",16.1685403036725,-0.120527075590503,4.28757256503978,8.73926498141721,9.10708817449304,9.5912516137199,9.47175210656183,10.5443504213124,3.71280625774284
"Suffolk",16.3497097398409,-0.110836379273274,5.7689744141045,8.98267397692252,9.72010906745372,10.9218545376361,10.8341575288468,11.3168315057694,3.38916362072672
"Surrey",18.2133156208086,-0.115581902509445,3.62911201892066,13.8440632326893,14.8645059341146,15.7982696548059,15.486587625805,14.8306508584943,3.96775143082389
"Swindon",16.8125930059524,-0.119605654761905,4.9453125,12.0297619047619,12.7898150027056,13.9094206574675,13.3755580357143,13.5876116071429,3.58091517857142
"Thurrock",31.2448495959625,-0.139366248349605,6.06070328308146,-2.47144133187847,-1.85201784379647,-0.985378868174136,-1.29591570116936,NA,-9.98604345323816
"Torbay",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tyne and Wear",16.6932456921706,-0.0950179684860397,4.40184906471727,9.2780431243665,10.0165639563618,10.3843091975752,10.3816127612085,11.9929892189084,3.23831536484729
"Warrington",15.2666533904212,-0.10639251219755,4.90630289754058,11.6873112283846,13.0799561883899,13.5499850642238,13.4127916625179,13.2014670251253,4.31902817883103
"Warwickshire",17.0302392726602,-0.109162392112295,4.38303590625672,11.5453230744029,12.4271655027407,13.4454188039439,12.9225128236631,13.0511692313993,3.30750427455438
"West Berkshire",NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands",16.9942255121786,-0.120342783425991,4.33912061922168,10.4804893468891,11.4558494612247,11.8489195173779,11.7223049830554,12.5361276632777,4.04632388324068
"West Sussex",16.9167895281097,-0.114460791842,4.3385293485272,10.8913725670875,11.3889148728431,12.3215574828669,12.0732842911407,12.3813235248948,3.55220587482467
"West Yorkshire",16.9622021889814,-0.109530976441318,4.02993979789293,10.4378743434592,10.6008550504895,11.9831132996581,11.5047404040094,12.5259480808019,3.39046902355869
"Wiltshire",16.7491681256463,-0.110421721903124,5.07245753601376,10.5150121325675,11.4858825686605,12.5053951996545,12.4187348342906,12.3504136335248,3.47291161143022
"Windsor and Maidenhead",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wokingham",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Worcestershire",16.5063350431551,-0.120634579353134,4.98666953343367,10.7895229904475,11.5917754036976,12.4396827103234,12.3047629286073,12.4276192523881,3.9626987539802
"York",31.2283968684655,-0.101331877786831,3.14527382468575,-2.1638505006078,-2.35693993881047,-0.982880788296369,-1.16045290700587,NA,-9.26583500114703
