"","Retail and recreationEstimate","Retail and recreationStd. Error","Retail and recreationt value","Retail and recreationPr(>|t|)","Grocery and pharmacyEstimate","Grocery and pharmacyStd. Error","Grocery and pharmacyt value","Grocery and pharmacyPr(>|t|)","ParksEstimate","ParksStd. Error","Parkst value","ParksPr(>|t|)","Transit stationsEstimate","Transit stationsStd. Error","Transit stationst value","Transit stationsPr(>|t|)","WorkplacesEstimate","WorkplacesStd. Error","Workplacest value","WorkplacesPr(>|t|)","ResidentialEstimate","ResidentialStd. Error","Residentialt value","ResidentialPr(>|t|)"
"(Intercept)",-75.2509418296922,1.5851442547325,-47.4726143094094,5.91858108112172e-69,-33.8081521457111,1.45178680912314,-23.2872705091808,1.67585813155638e-41,-24.5180928164945,5.40665277781341,-4.53480070277608,1.64953193947468e-05,-69.1751734039056,1.06219097952837,-65.1249866898895,7.25854741670705e-82,-32.1558057876256,0.944657562297882,-34.039642586893,9.70588123570586e-56,13.8894452804732,0.348536826606191,39.8507251463755,6.12874339160459e-62
"dayFriday",7.15441509695048,1.88795277455797,3.7895095647324,0.000262054928650356,11.0668197464238,1.72912018964055,6.40026055604864,5.51021769901223e-09,-6.00780793247193,6.43948024444432,-0.93296472765099,0.353154693311471,1.44209693321571,1.26510025880858,1.13990723120539,0.257131893390552,-20.2304818985349,1.12511455056715,-17.9808197203895,1.19786353813804e-32,8.47564907546743,0.41511746761359,20.4174715272568,6.81966275040092e-37
"dayMonday",12.3578209053327,1.88665496459203,6.55012237916271,2.75635927864131e-09,5.89528912182381,1.72793156382075,3.41176076949965,0.000942627244622612,3.1037465621919,6.4350536392086,0.482318677700036,0.630666187242151,2.0045085015481,1.26423060796461,1.58555605988319,0.116094861703035,-21.4657161884005,1.12434112821452,-19.0918179987674,1.26977649773822e-34,6.80775604102884,0.414832108999878,16.4108705505987,9.63929544247311e-30
"daySaturday",0.82108695276149,1.86994404205264,0.439097071514601,0.661567780205308,7.94606576375555,1.71262652338765,4.63969561094843,1.09205971245545e-05,-15.1260737204435,6.37805557389201,-2.3715807341599,0.0196874480355101,-1.2319149672219,1.25303276831818,-0.983146648970222,0.327981164998521,-2.25492190337812,1.11438235045491,-2.02347237683514,0.0457755256336202,2.77818656703509,0.411157760817273,6.75698437872799,1.05000500154884e-09
"dayThursday",7.79659419161779,1.87052611071618,4.16812903436706,6.6765893319827e-05,9.03819729126666,1.71315962288646,5.27574732122069,8.04508276556022e-07,-4.77822116133052,6.3800409093889,-0.748932683848291,0.455710077748717,-0.0957449016657243,1.25342280732065,-0.0763867556155224,0.939268738167167,-21.6314323768011,1.11472923091272,-19.4051001596949,3.6217337297739e-35,8.40122636777195,0.411285744352053,20.4267385464755,6.57987638597102e-37
"dayTuesday",8.89115942781034,1.87016233903148,4.75421798538349,6.91963032255735e-06,6.30786847248887,1.71282645514365,3.68272480469123,0.000379644954612063,-0.214519225779679,6.37880014711527,-0.0336300277218582,0.973241282745298,1.19716326777714,1.25317904717015,0.9553010565254,0.341800216352934,-22.1568228599104,1.1145124432785,-19.8802830722401,5.5269742913194e-36,7.57696019926314,0.411205759310809,18.4262015492251,1.89998607115739e-33
"dayWednesday",8.39387680971412,1.84044112284063,4.56079616214975,1.49000834603742e-05,6.57719954854446,1.6856056709859,3.90197995993779,0.000176069185886872,-9.86303686022172,6.27742622130472,-1.57119120360952,0.119394605585641,0.413209183055758,1.23326312617792,0.335053545577381,0.738308186566298,-20.8982942850224,1.09680025616899,-19.0538743654364,1.47934261359683e-34,8.2557599501842,0.40467074627139,20.4011780595762,7.26282303355408e-37
"bank_holiday1",-7.68361787141299,3.79879232111304,-2.0226475210842,0.0458621676847997,-5.62032328369051,3.47920169784225,-1.61540599591457,0.10947093468869,26.3349073737741,12.9570233081077,2.03248128428505,0.0448383204752749,-14.5889030148928,2.54553673871709,-5.73116969517612,1.12428594124353e-07,-31.19042862332,2.26386834070452,-13.7774922960465,1.4430397596252e-24,8.21086087904105,0.835267210907652,9.83022052322469,3.11864578322187e-16
"days_since_lockdown",0.287753619428156,0.0164970090578199,17.4427751369727,1.14529529252358e-31,0.27939909708889,0.0151091233927916,18.4920785822815,1.45006981590607e-33,0.807259612889834,0.0562684434440492,14.346578001443,1.02309769004095e-25,0.234751699444761,0.011054498136746,21.2358531830973,3.00507259977784e-38,0.145078096621867,0.00983129725590568,14.7567602571185,1.55521878633686e-26,-0.0884800996315707,0.003627313519473,-24.3927356035179,3.56969794155561e-43
