"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Lancashire",-44.8405668007904,0.301379119697761,-6.36841539453881,10.6766901127254,13.0581292856072,12.8476592568186,14.82080402576,12.7474941384853,8.21804578636443
"Leicester",-46.4750488886159,0.296587523420463,-4.20866480326812,9.23818994379089,10.247911588161,9.86041497383144,13.2230959035947,11.9612858473856,5.46325419008713
"Leicestershire",-46.5271523789047,0.295834997082041,-6.56498602451086,11.6316626736698,14.602843404714,14.9433720439956,16.8041716579128,13.9358343315826,7.29583499708204
"Lincolnshire",-44.8485271984519,0.321651257794023,-7.69812943453021,10.3780369812944,13.1642950685092,11.660825628897,15.2982871067154,11.8429907546764,6.48831792446069
"Luton",-38.7140527894667,0.302346653561446,-7.16028811008385,9.8910346981192,11.9838230106452,10.0451127207201,13.1570399606843,12.2980746588035,10.9690133202281
"Medway",-39.1135239733391,0.26177166200817,-8.55111803913137,8.83008134451373,10.6426574930122,9.65361310373135,13.2019816526912,12.1987296638716,6.92843832867483
"Merseyside",-43.5840500250842,0.251021285745001,-8.14142119974199,10.6892155808787,13.2704713225569,12.4739954913573,15.253063857235,13.6922794381137,8.751021285745
"Middlesbrough",-44.1152619508349,0.307998279939798,-8.6628144485057,4.55247079481116,6.52260348051576,5.66915065512141,9.09066150648606,8.55979896796388,4.97466494660646
"Milton Keynes",-49.3969832396515,0.266593973646221,-5.66061062137175,12.0101744632491,13.2786788392572,13.1939030474292,16.5497819209387,12.9766230508544,5.26659397364622
"Norfolk",-51.2608860357732,0.339619743833891,-8.04719415179531,11.3349126147987,13.4942781005993,12.6092038113109,15.5188592315017,13.1871051796337,7.00628641050056
"North East Lincolnshire",-46.0886470907434,0.325429247166508,-7.51639432380134,13.8439698068004,14.980568113174,15.0187752296439,16.8929544081662,12.7369242149666,7.74209591383317
"North Lincolnshire",-40.9799812636299,0.318794729244095,-7.6221242743496,7.20155931648085,10.4100102756843,10.0003064555311,12.623050854399,8.32461017087979,6.40212806257743
"North Somerset",-51.5782857757164,0.339235801824492,-5.80041926467426,10.7108340756212,14.1906718845549,11.8514360827304,15.2677074054735,10.9785414810947,5.25590246849116
"North Yorkshire",-47.9316890376878,0.359799735847898,-6.02768221887766,7.31148063396505,12.0851541492264,9.36171804974212,12.412732540877,9.14087984150874,4.60979973584789
"Northamptonshire",-43.05950589223,0.270510182142089,-6.37771447000645,10.7091088961923,13.4209167883646,12.6958611516771,15.6448638797596,12.7706394426186,5.85384351547542
"Northumberland",-40.5808453891124,0.307168965199496,-6.51978069232423,9.86279448352122,11.5668140538598,11.9869178159331,15.4215068955985,11.4509680457864,7.55716896519951
"Nottingham",-47.7803646937166,0.21559111711767,-6.48903461621157,7.94924798558427,9.79308364537348,8.94112889189217,12.9801066846864,13.4293546702706,6.88225778378434
"Nottinghamshire",-46.4245374778593,0.301394477378137,-6.46828639002365,10.5266532542925,14.1869402009157,13.1582729962648,16.3208500988011,13.7641700197602,6.88472781071147
"Oxfordshire",-47.5405519550327,0.247965107350186,-6.01709309825844,10.2548837423596,12.4401294792071,11.1921643718569,13.9105619887172,12.4987790644101,5.99796510735019
"Peterborough",-45.588496073553,0.299321190527383,-6.48570199956998,9.19829580940096,11.7065575433668,11.2254181710213,13.0646302382488,10.5962593809831,5.63265452386072
"Plymouth",-50.2425771211516,0.292993826212489,-8.0888518598151,10.8884814837567,10.5228240726521,9.32073933734866,13.5456481453041,9.35079629572749,6.12632715954582
"Portsmouth",-44.4806467631129,0.230457351721596,-5.41415824553859,10.0885690225349,10.6259890578854,11.8500771607093,12.8580387218315,10.5299410776996,6.2304573517216
"Reading",-49.1162371635388,0.247780815185674,-2.81864115244033,13.3886593768877,12.9322772833846,11.9572237409262,16.8266757788904,13.6320018224447,6.49778081518568
"Redcar and Cleveland",-43.1278552487432,0.290229443744817,-6.36207267254354,9.85344933501245,14.3368593171324,12.1375389642966,14.7040216645678,10.3908043329136,7.54022944374482
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-50.2865359216144,0.350277974014805,-7.35766501827564,11.2926661956978,13.093598779204,12.1069571688256,16.1341672553778,12.6768334510755,5.51694464068147
"Slough",-41.7946882902806,0.268145099364192,-4.99758116534079,6.39811842819261,6.97797522480386,6.98255739816694,10.5544352980926,8.95255372628518,5.76814509936419
"Somerset",-48.8093292789057,0.324722793869214,-6.6723285314986,10.9539986280472,13.2749629786826,12.0411492757225,15.4741683816076,11.9281670096549,6.32472279386921
"South Gloucestershire",-45.0558507643005,0.240301624842584,-3.93146635132229,11.1649427670445,13.3528766796881,12.2034841457546,12.2209048745278,12.4691809749056,6.82363495817592
"South Yorkshire",-43.2378085613949,0.256734342844857,-6.5434315201032,9.41717091050569,12.0593439385097,11.8935186865739,13.6868696952013,12.6873739390402,7.17340100951153
"Southampton",-39.2126347636453,0.252111681051694,-3.98226187916577,6.32826529880928,7.94634933975936,7.05787402234403,9.92300170982178,9.41793367529769,4.83544501438503
"Southend-on-Sea",-37.1632444635562,0.23887336056762,-7.89346377123199,10.2433706013044,12.3355827681242,13.0967094075565,14.9666200817029,13.1266573496739,4.40554002723429
"Staffordshire",-45.7991471368165,0.276284669963449,-5.92920877230703,12.6285834587544,15.293214883733,14.380566577406,17.495520676557,14.0407708019781,6.69295133663012
"Stockton-on-Tees",-47.7150280021705,0.242129188807323,-7.81611481401849,13.3105566135291,16.393496813514,16.1513676247067,17.5597208997553,15.7869441799511,9.82546252214065
"Stoke-on-Trent",-44.1616395859569,0.274979267131492,-5.19017415609546,9.5067164255511,13.1624689006972,10.7965805426567,15.4082711347278,13.9983208936122,7.0249792671315
"Suffolk",-50.0953379201605,0.329606536228768,-7.68130509567835,10.2006109797176,12.6383491982825,12.3996517529629,15.905486275353,12.9394305884039,6.74627320289544
"Surrey",-45.0053367939306,0.253140645636883,-5.17361857665018,8.02579578380482,9.97062005936441,9.53566123190935,12.0094219369106,10.1185510540488,5.58647397897021
"Swindon",-46.4903988901516,0.128282704180361,-5.97242528488497,15.1171215099672,16.0863634502099,15.2308080187569,18.7181814458744,14.5853029558416,7.62828270418037
"Thurrock",-52.5314422909564,0.334090978898547,-7.09363577725221,13.1815149839768,13.5314394986509,13.924621247025,16.2522729366956,13.8504545873391,5.58409097889855
"Torbay",-42.0873724032722,0.325398531805756,-7.81665233283165,9.22737685699953,10.8896129492238,9.8369416901453,12.9761955954173,8.45357245241679,5.82539853180576
"Tyne and Wear",-47.2666502851409,0.2514052277544,-7.88819608686304,13.3966274533895,14.8468048113286,14.9590359472105,16.7542156832632,15.3175098033193,10.4180718944211
"Warrington",-42.1181671120394,0.191602420370427,-7.24053966888841,11.0984875244443,12.8177066608587,12.4442860586701,14.3248072611113,14.0899614522223,7.52493575370376
"Warwickshire",-44.7497440386604,0.3032066836625,-4.753063857235,10.57230395921,13.166931237615,12.6819063721343,16.5762867176542,13.8152573435308,7.38654001699584
"West Berkshire",-51.0207891800023,0.263553152931781,-7.13615351537304,12.4258057662971,13.9332085172765,12.7605644552538,16.5406594587953,13.4664652250924,7.43021981959845
"West Midlands",-45.8208219430537,0.260742697422981,-5.60976134164695,11.4242175261849,12.936568591589,12.4030986214388,16.1155614256023,13.7064456184538,7.42740936408966
"West Sussex",-45.6813895629204,0.299551555733022,-6.48376693184262,11.6977429329074,11.8811455154177,11.3088666869574,14.6486546671991,11.2630642667731,6.21621822239969
"West Yorkshire",-43.9538655281506,0.269972663328931,-5.13222962803698,9.25206560801057,11.0640499040843,10.9758954225736,13.4765846566535,11.0619835979974,7.10330599666226
"Wiltshire",-46.2261674396699,0.286574315815339,-6.09277574715115,9.5622216420432,11.2177402616018,9.84025685487737,13.5263896141127,9.58861125615587,6.45324098248201
"Windsor and Maidenhead",-45.0868937555671,0.32739503025463,-5.04988174586111,9.09758526072223,11.3547289090183,9.8455156969455,13.0655184240972,9.91310368481945,4.91072836358797
"Wokingham",-54.1887151764597,0.311776269312283,-5.73107933777682,10.0600702869839,12.6267553130593,11.7695244982925,15.3519954746035,11.578732428254,7.64510960264562
"Worcestershire",-48.2943606597659,0.296249654452192,-5.76150290260159,11.9973341626481,14.7171017544056,14.057215736317,16.7220822966899,12.469416459338,6.37958298778553
"York",-52.1189452345117,0.249854102036428,-5.051225542894,9.42535015511258,11.5793266076001,9.87492705101821,13.666228972776,11.4249124612219,3.74985410203643
