"","Retail and recreationEstimate","Retail and recreationStd. Error","Retail and recreationt value","Retail and recreationPr(>|t|)","Grocery and pharmacyEstimate","Grocery and pharmacyStd. Error","Grocery and pharmacyt value","Grocery and pharmacyPr(>|t|)","ParksEstimate","ParksStd. Error","Parkst value","ParksPr(>|t|)","Transit stationsEstimate","Transit stationsStd. Error","Transit stationst value","Transit stationsPr(>|t|)","WorkplacesEstimate","WorkplacesStd. Error","Workplacest value","WorkplacesPr(>|t|)","ResidentialEstimate","ResidentialStd. Error","Residentialt value","ResidentialPr(>|t|)"
"(Intercept)",-60.7642857142857,1.6449489788006,-36.939921236093,7.01549668802662e-20,-20.8316326530612,0.684279353823523,-30.4431699373378,3.1476664096031e-18,11.715306122449,5.76237465656583,2.03306914608549,0.0555331858264901,-56.7928571428571,0.796340024362918,-71.317346115175,1.50011905809627e-25,-28.3183673469388,0.69845041789359,-40.5445635387294,1.11561056672288e-20,10.2714285714286,0.337647495035563,30.420567966443,3.19381377233935e-18
"dayFriday",6.24285714285714,1.95325735265844,3.19612627304867,0.00453613818943429,9.03061224489796,0.812531997255451,11.1141619965753,5.20567252066242e-10,-9.87448979591836,6.84240107855301,-1.44313226929494,0.164463954718275,4.72857142857143,0.945595898626122,5.00062599197149,6.86314648912426e-05,-11.230612244898,0.829359105844578,-13.5413142096767,1.56257095764989e-11,6.88571428571428,0.40093185915456,17.1742756992026,1.9351747648026e-13
"dayMonday",10.8785714285714,1.94985347434841,5.57917380546083,1.84331535052427e-05,4.48469387755102,0.811116024066919,5.52904115377337,2.06300368385997e-05,-6.68775510204081,6.83047704786235,-0.979105127676813,0.339223981971381,5.38571428571429,0.943948039287458,5.70551986079627,1.38959531843348e-05,-12.134693877551,0.827913808599045,-14.6569531169975,3.68417908419134e-12,5.30714285714286,0.400233168192347,13.2601275429334,2.28379825874028e-11
"daySaturday",-1.37857142857143,1.94985347434841,-0.70701283286536,0.487715218819769,3.51530612244898,0.811116024066919,4.33391280426604,0.000322295541286735,-16.5622448979592,6.83047704786235,-2.42475668711052,0.0249135260638305,-1.63571428571429,0.943948039287458,-1.732843565149,0.0985165486422033,0.134693877551024,0.827913808599045,0.162690700592307,0.872394540977811,2.94285714285714,0.400233168192347,7.35285672636417,4.1831427720029e-07
"dayThursday",7.86428571428574,1.95891733946513,4.01460825112357,0.000679898449907085,7.29591836734694,0.814886484941477,8.95329411172026,1.96269999059693e-08,2.31326530612245,6.86222841967523,0.337101181227064,0.739552556765539,4.59285714285717,0.948335967825602,4.84306964902737,9.86760399894034e-05,-11.3459183673469,0.831762353727247,-13.6408173759058,1.3682986532696e-11,6.07857142857142,0.402093646171568,15.1173028632683,2.08432705517365e-12
"dayTuesday",8.50714285714285,1.95325735265845,4.35536200366243,0.000306550506004936,6.21938775510204,0.812531997255451,7.65432964622898,2.29060349628544e-07,0.624489795918371,6.84240107855301,0.0912676396412637,0.928187867021143,5.77142857142857,0.945595898626122,6.10348308385645,5.7757094531435e-06,-11.769387755102,0.829359105844578,-14.1909429487926,6.660064121627e-12,5.36428571428571,0.40093185915456,13.3795446577813,1.94231189392769e-11
"dayWednesday",10.6357142857143,1.95891733946513,5.42938391092005,2.5825604736367e-05,5.20408163265306,0.814886484941476,6.38626573003823,3.13178876065965e-06,-11.5632653061224,6.86222841967523,-1.68505980840983,0.107518276533654,5.40714285714286,0.948335967825602,5.70171652303841,1.40142866931718e-05,-10.1540816326531,0.831762353727246,-12.207912016156,1.00302428789774e-10,5.92142857142857,0.402093646171568,14.7264912733836,3.37720974130234e-12
"days_since_lockdown",0.371428571428571,0.0665475125648692,5.58140427963419,1.83411568498953e-05,0.26530612244898,0.0276829795229603,9.58372715006831,6.43570224311386e-09,-0.312244897959184,0.233120725811753,-1.33941285946117,0.19545970885197,0.114285714285714,0.0322164689970141,3.54743141764872,0.00202040527753698,0.13469387755102,0.0282562794103209,4.7668652901918,0.000117694577766352,-0.0571428571428569,0.0136597555352502,-4.18330013267035,0.000458266866999709
