"","Retail and recreationEstimate","Retail and recreationStd. Error","Retail and recreationt value","Retail and recreationPr(>|t|)","Retail and recreation2.5 %","Retail and recreation97.5 %","Grocery and pharmacyEstimate","Grocery and pharmacyStd. Error","Grocery and pharmacyt value","Grocery and pharmacyPr(>|t|)","Grocery and pharmacy2.5 %","Grocery and pharmacy97.5 %","ParksEstimate","ParksStd. Error","Parkst value","ParksPr(>|t|)","Parks2.5 %","Parks97.5 %","Transit stationsEstimate","Transit stationsStd. Error","Transit stationst value","Transit stationsPr(>|t|)","Transit stations2.5 %","Transit stations97.5 %","WorkplacesEstimate","WorkplacesStd. Error","Workplacest value","WorkplacesPr(>|t|)","Workplaces2.5 %","Workplaces97.5 %","ResidentialEstimate","ResidentialStd. Error","Residentialt value","ResidentialPr(>|t|)","Residential2.5 %","Residential97.5 %"
"(Intercept)",-76.320630694231,1.91565678491759,-39.84045122024,6.27500957802593e-62,-80.122679131702,-72.5185822567601,-33.9988122874537,1.59993879025348,-21.2500706243064,2.84838462453463e-38,-37.174247900673,-30.8233766742345,-23.9800461654745,5.61834479286211,-4.26816919387721,4.59097294216978e-05,-35.1309053428889,-12.8291869880601,-67.3252418515883,1.37517326225723,-48.9576431562374,3.35802190268484e-70,-70.0545801099767,-64.5959035931999,-31.7522553946407,1.00273251548165,-31.6657283018182,6.07212278035225e-53,-33.7424018674873,-29.7621089217942,13.7853764354997,0.370940048517977,37.1633542686389,3.5436284179678e-59,13.0491631205849,14.5215897504144
"dayFriday",8.10933660070869,2.2816027824523,3.55422804665089,0.000587673034742973,3.58098665710158,12.6376865443158,10.0120497668315,1.9055734953862,5.25408743933141,8.81718436383665e-07,6.23001386788479,13.7940856657782,-3.72582170972599,6.69161157316709,-0.556789895675697,0.578953377618388,-17.0068183507902,9.55517493133825,1.52967938984457,1.63787123362763,0.933943620498524,0.352652060972644,-1.72104162324151,4.78040040293065,-19.4391751392069,1.19428350390895,-16.2768514139075,1.73134015429468e-29,-21.809497300089,-17.0688529783248,8.1029344718411,0.441800354575529,18.3407151848626,2.7002122090948e-33,7.22608306452585,8.97978587915636
"dayMonday",13.833230586011,2.28003437095956,6.06711493572318,2.51512166466608e-08,9.30799350505873,18.3584676669632,5.50772076676976,1.90426357264531,2.89231010133682,0.00472122012804352,1.72828470185879,9.28715683168073,5.63915601548522,6.68701164868549,0.843299864236628,0.401135514205514,-7.63271104880647,18.9110230797769,2.65529905066214,1.63674533384954,1.62230433516313,0.107984131409742,-0.593187363029241,5.90378546435352,-20.4265686530965,1.19346253367368,-17.1153832456056,4.60615054353765e-31,-22.7952614153176,-18.0578758908754,6.7043360128601,0.441496653703957,15.1854741289968,2.21916597971838e-27,5.82808736770627,7.58058465801393
"daySaturday",1.48020279898753,2.25983911614332,0.655003618803477,0.514015725486378,-3.00495229148347,5.96535788945852,7.77374276622499,1.88739668301562,4.11876466467258,8.01588650778794e-05,4.02778280823799,11.519702724212,-12.9882641758736,6.6277818818344,-1.95966982731767,0.052904478911108,-26.1425765485938,0.166048196846521,-2.6519911717518,1.62224796946442,-1.63476313219079,0.105340046377765,-5.87170433021195,0.567721986708342,-1.86794886214562,1.18289151760121,-1.57913792968406,0.117560062048298,-4.21566108366802,0.479763359376778,2.56666850610621,0.437586126066464,5.86551618804377,6.20433105740027e-08,1.69818117582406,3.43515583638836
"dayThursday",9.97330728723974,2.260542549778,4.41190867573768,2.65587707815282e-05,5.48675607572417,14.4598584987553,9.33666734200946,1.88798418426708,4.94531014603494,3.188521245016e-06,5.5895413566669,13.083793327352,-3.02079955731232,6.62984495113243,-0.455636531408829,0.649669721228242,-16.1792065515026,10.137607436878,0.795570384799306,1.62275293629032,0.490259710525013,0.625057254007449,-2.42514499302836,4.01628576262697,-20.7990684728204,1.18325972331715,-17.5777710192927,6.47756512627396e-32,-23.1475114807645,-18.4506254648764,8.17370072604439,0.437722336116527,18.6732548276185,6.91563937772227e-34,7.30494305651772,9.04245839557107
"dayTuesday",11.2534439644969,2.26010292941294,4.97917321288547,2.7747441156762e-06,6.76776527771289,15.7391226512809,6.76939284636388,1.88761701741308,3.58621096542195,0.000527612064709906,3.02299558558957,10.5157901071382,2.69181435673351,6.62855560806831,0.406093652357237,0.685568268068676,-10.4640336483827,15.8476623618497,1.76393838695528,1.62243735044199,1.08721510046274,0.279635975604091,-1.45615064032203,4.98402741423259,-21.1104181362081,1.1830296081744,-17.8443700735307,2.1162336962535e-32,-23.4584044292928,-18.7624318431233,7.49556276317819,0.437637209803281,17.1273433686031,4.37676972347991e-31,6.62697404581916,8.36415148053723
"dayWednesday",9.75718646737696,2.22418465302766,4.3868599012654,2.92390539214742e-05,5.34279561653649,14.1715773182174,6.20527513363431,1.85761840590799,3.34044662450534,0.00118840664778124,2.5184168126624,9.89213345460623,-8.75157176272749,6.52321248883807,-1.34160458174594,0.182856679707459,-21.6983428366204,4.19519931116541,1.00688990371082,1.59665305875661,0.63062535607763,0.529768508450861,-2.16202444202357,4.17580424944521,-20.1660537573782,1.16422852443376,-17.3213877981441,1.9157097374727e-31,-22.4767251036408,-17.8553824111157,7.94711928065363,0.430682139725,18.4524003844878,1.70627233937071e-33,7.09233445213931,8.80190410916796
"bank_holiday1",-9.24597883113408,4.59086437256847,-2.01399520455909,0.0467794830865687,-18.3575737952163,-0.134383867051898,-5.91123939465261,3.83424737055963,-1.54169484213269,0.126403895269258,-13.5211590519155,1.69868026261024,26.5432354193047,13.4643424361979,1.97137257501304,0.0515304037441864,-0.179757198249202,53.2662280368586,-16.8898458994467,3.2955976172303,-5.12497211769479,1.51659627639149e-06,-23.4306949021361,-10.3489968967573,-33.8105525296019,2.40304475038764,-14.0698805230938,3.68731969185871e-25,-38.5799311627254,-29.0411738964783,8.49163358276621,0.888956449040145,9.55236175173158,1.24219889945714e-15,6.72730110699957,10.2559660585328
"days_since_lockdown",0.320130157149917,0.0199367390306018,16.0572978689511,4.54129766972902e-29,0.280561248942371,0.359699065357462,0.293094164547294,0.0166509796417382,17.6022174582815,5.84383774584061e-32,0.260046579182489,0.326141749912098,0.823712373323398,0.0584715773729016,14.087397849218,3.39895531377079e-25,0.70766247798859,0.939762268658207,0.284518266614832,0.0143117862590731,19.8799969105505,5.53318934920665e-36,0.256113332593174,0.312923200636491,0.147922631137695,0.0104356984174055,14.1746747770113,2.26660448552905e-25,0.127210658526421,0.16863460374897,-0.0881149273829617,0.00386046968409314,-22.8249240619696,8.70894009970589e-41,-0.0957768910738855,-0.080452963692038
