"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Derby",-39.4467385652032,0.765784865024976,7.95787347501865,34.9893850546631,36.3934749316967,22.1387224631652,42.2088774188317,43.6387802369961,17.3491181983583
"Derbyshire",-58.1642683089146,1.52604662591762,50.118791657708,34.5374880977977,53.2133123631188,13.6872657372012,25.4114732110862,0.782294642217235,-12.2239533740824
"Devon",-55.8724442260241,1.27001873637006,28.5681573855085,23.5519550327119,25.1626038621308,4.07440330757897,19.0600562091102,0.695344575155352,-16.3133145969633
"Dorset",-68.2328224344994,1.90320054059035,54.9868845409589,45.4323187025832,31.65025535634,11.9288729975679,31.8762682884377,-3.35807967564582,-11.2634661260763
"East Riding of Yorkshire",-60.1643450973165,1.28508462081887,31.3447108148785,21.9907969100347,38.2155057191071,17.6576938255609,24.2719205291233,-5.73728256084201,-7.13158204584781
"East Sussex",-44.9077387351414,1.51584912614799,38.9331326596431,11.5786287639115,12.5465009619492,10.8488336539831,17.4642140451107,-10.2071571909779,-14.484150873852
"Essex",-38.1347278107115,1.2241299874067,27.7326918942163,9.82042136355723,3.805891950807,-1.87278349114515,5.75572329555344,1.74281132577733,-11.44253667926
"Gloucestershire",-49.5557125451772,1.17403323402033,21.0118791657708,17.9073202383512,15.4125650025456,10.4203499503435,14.3554330353943,0.846086607078842,-12.5759667659797
"Greater London",-39.7271784869613,1.11390791534847,43.0068264889271,9.71828766983032,6.53449823665904,-3.7612278605076,1.42505707937873,-12.5233219174576,-17.9694254179849
"Greater Manchester",-35.0423923170644,0.972909051816814,32.6724360352613,5.41501827563963,10.3987575171191,-1.48324244378857,3.00206048878379,-7.3329212355766,-19.1104242815165
"Hampshire",-44.500478647705,1.49800350155113,33.4832294130295,18.7547915962773,8.7621567674782,3.44597144774525,15.2440105046534,-8.58453123240268,-12.8353298317822
"Hartlepool",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Herefordshire",-33.868397477245,0.968716405074178,11.9372178026231,14.125080627822,9.39246854700519,3.78738850556738,7.23948254855586,-2.63543682362218,-16.9479502615925
"Isle of Wight",-56.897129137615,1.3087661639586,28.0936357772522,26.2589612064994,18.8192098519985,9.96498914258536,19.0929651585425,-4.64807363495818,-5.35790050270808
"Kent",-43.2180355479108,1.30445065577295,31.4073855084928,12.6276517594782,16.4036456806291,7.09919502485615,10.9966853006522,0.291003726797074,-16.4455493442271
"Kingston upon Hull",-32.0697964498249,0.817287159389886,19.2984598426233,-6.63131779801576,14.5601282560477,-8.16624981243313,-6.47909252001902,-16.9015358260932,-18.2803335054655
"Lancashire",-34.0769598959773,1.49984642319624,36.9987099548484,10.9170352509957,25.3558302408549,8.9468929085678,17.7495392695887,-7.25009214608229,-10.8334869101371
"Leicester",-29.4617560079949,1.32237163071474,6.10725285771357,-4.19047005376372,2.56689077940544,-11.8463899422184,-3.6162184411891,-13.6231322148561,-25.0942950359519
"Leicestershire",-52.2408417032692,1.23873514144424,26.2553751881316,27.7187023272005,33.4187087727724,16.6345190858736,26.5495387576661,12.0182410848665,-5.26126485855578
"Lincolnshire",-56.4005539003389,1.06186073655435,13.4696301870566,10.4432008989362,17.6533971654376,9.13699097433777,16.9355822096631,1.2121164419326,-5.43813926344566
"Luton",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Medway",-45.1904908653772,1.1351122296878,-3.30849857861614,22.4184904307504,23.4225492377621,18.2872530845409,16.0720033557301,33.9049742224783,-3.19822110364555
"Merseyside",-53.2639678103019,1.1690112725374,27.6696946893141,22.3027062792436,24.0489714542606,19.9708692726323,16.4237004842789,9.39307343018909,-5.66432206079595
"Middlesbrough",-49.6515766841854,0.684375341787599,5.4687512592175,-6.61092770508698,4.22969997524738,-2.29166210949868,2.50834153623572,-1.60780772396802,-1.73229132487907
"Milton Keynes",-31.9312308668899,1.29753969960377,48.5993334766717,7.35257138761757,2.84782470092079,-2.2678968168648,10.559285765478,-7.42147618023777,-15.4524603003963
"Norfolk",-66.8109290372782,1.30468102097859,24.1593205762202,21.9187655496514,27.1691427435891,19.9553708135196,19.6640430629358,6.16614194592048,-13.3619856456881
"North East Lincolnshire",-70.5846143492312,1.04266379129987,-10.088711234852,29.9382511810413,29.9039272040061,31.1990352695729,34.0253917175196,12.9196387162092,0.0233974682531787
"North Lincolnshire",-43.1471982471767,1.09190035936972,16.1219630187057,2.72110580417931,14.562092963297,-3.89344375970909,5.02570107810916,-8.41985978437819,-9.24143297396364
"North Somerset",-57.3677489372749,1.51488551656084,16.012577805843,26.2121980047094,46.2268737293868,25.5301700310077,42.3779898830159,13.8610080654813,-10.4851144834392
"North Yorkshire",-65.0272163692396,1.09503332616642,28.2482799397979,19.6135866838673,31.4077015044011,14.8581227236893,21.0350999784992,-0.517980004300178,-16.3216333405003
"Northamptonshire",-54.624440724473,1.00500660380256,15.1920554719415,15.7963174842072,21.6059947541887,12.6009881503861,16.4316864780743,9.72800396228152,-6.91166006286412
"Northumberland",-74.9174115141649,1.16266855054213,30.1664158245539,36.8095954786989,35.5015785833889,21.8843645783014,33.3213389849597,6.63093446365859,-4.8373314494579
"Nottingham",-26.3043089384146,0.922995396106376,11.2133043169787,-4.82884971854264,21.2688802032574,8.73422497078048,19.3523195216525,-2.52289326061699,-11.2436712705602
"Nottinghamshire",-52.7377138556992,1.05392081579998,28.8529348527199,23.5539233754134,32.1263357691545,16.5269604079,27.8284291140666,14.0490191561466,1.6372541491333
"Oxfordshire",-44.8355371604673,1.08439045366588,35.4588798107934,18.9224629112019,17.0053735592867,6.10280128743899,14.4198380276643,0.0923009388661777,-14.9156095463341
"Peterborough",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plymouth",-44.3462798578903,1.37380594035077,22.3899698989465,24.8111990764915,7.12131497113221,-8.52521824194584,17.038084487719,-3.81738310245622,-5.45952739298257
"Portsmouth",-39.4082213060883,0.886056840134631,38.8928774571309,43.9353260241779,5.87374081376591,3.64420704626475,28.3783662942383,14.8434965445819,-2.68539430270924
"Reading",-2.34974036648772,0.930114225698499,21.5567377505822,-21.1592000287032,-11.6947300268114,-17.6038767806314,-14.1898580931071,-16.9485641875363,-24.5698857743015
"Redcar and Cleveland",-45.0611104541154,0.796653263954588,14.7531456953643,-10.0317939924315,NA,-0.883958136234638,NA,5.35816579943235,9.21331993062126
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-60.0853554279162,1.15466719906625,28.1992044721566,24.8954653889077,27.3532129198115,18.0167275389271,22.7140015971988,6.85946698610641,-11.6786661342671
"Slough",-11.9458817249937,0.602346495218407,15.2110250077926,-10.6684154704135,1.14201570645798,-2.58539693900233,4.64258612570783,-5.45267400729104,3.96751533531489
"Somerset",-51.3696414493555,1.06513192247443,16.4471081487852,12.860350052728,15.6734554594692,5.69923262790387,9.94539576742329,-1.9442541798487,-12.4348680775256
"South Gloucestershire",-20.489461620708,1.45556935632228,13.2041821658525,21.3794259379008,32.6303237314531,1.90202710240358,20.7833747356335,-1.07342932691381,-5.18478638139819
"South Yorkshire",-37.1940929242047,0.936403845563166,26.8157923027306,21.0109641039817,35.4652118289508,12.892444347024,17.8092115366895,3.57017564067122,-7.89692948777019
